site	cond1	cond2	mod_cond1	mod_cond2	unmod_cond1	unmod_cond2	odds_ratio	pvalue
chr17:81511907	wtdmso	wtcsc	13	44	154	227	0.4355076741440378	0.01246558424808578
chr17:81512069	wtdmso	wtcsc	6	24	146	229	0.3921232876712329	0.04903265076261403
chr17:81512113	wtdmso	wtcsc	17	54	150	210	0.44074074074074077	0.00505947217570255
chr17:81845672	wtdmso	wtcsc	13	9	28	56	2.888888888888889	0.047344446712750926
chr17:81868258	wtdmso	wtcsc	1	11	31	28	0.08211143695014662	0.008639239324642407
chr17:8377671	wtdmso	wtcsc	26	77	344	487	0.47802778616732106	0.001344130548686958
chr17:8382288	wtdmso	wtcsc	10	33	301	416	0.41880600020134906	0.016267690474339368
chr18:23943829	wtdmso	wtcsc	21	82	101	167	0.4234484424052161	0.0013395586246040543
chr18:23951716	wtdmso	wtcsc	1	15	208	348	0.11153846153846154	0.008240154381236299
chr18:23954640	wtdmso	wtcsc	11	44	194	329	0.42396907216494845	0.011596774319936439
chr18:23954787	wtdmso	wtcsc	16	53	207	341	0.4973110928812323	0.016959510023714805
chr18:46098239	wtdmso	wtcsc	1	8	33	21	0.07954545454545454	0.008805218955840875
chr18:49488551	wtdmso	wtcsc	6	29	514	677	0.27250771501408827	0.001658044817511376
chr18:49490914	wtdmso	wtcsc	16	47	492	630	0.4359107420861443	0.0038506700993698045
chr18:63504717	wtdmso	wtcsc	2	8	99	51	0.12878787878787878	0.00551008018714157
chr18:63504866	wtdmso	wtcsc	15	18	85	43	0.4215686274509804	0.042956652444494724
chr19:1038793	wtdmso	wtcsc	6	4	12	50	6.25	0.012542676862306515
chr19:1038979	wtdmso	wtcsc	2	15	26	38	0.19487179487179487	0.042240253529864435
chr19:1106255	wtdmso	wtcsc	26	65	63	77	0.4888888888888889	0.01311393516175703
chr19:1106552	wtdmso	wtcsc	3	16	54	69	0.23958333333333334	0.02334705553611955
chr19:12730811	wtdmso	wtcsc	3	18	8	1	0.020833333333333332	0.00022296544035674468
chr19:12944001	wtdmso	wtcsc	12	71	57	82	0.24314306893995552	2.5258069653923296e-05
chr19:12944109	wtdmso	wtcsc	5	32	49	89	0.28380102040816324	0.009440262078606817
chr19:12944449	wtdmso	wtcsc	19	53	72	103	0.5128406708595388	0.030370116715779584
chr19:17521048	wtdmso	wtcsc	1	9	49	55	0.12471655328798185	0.04086873640040578
chr19:17862124	wtdmso	wtcsc	20	50	586	671	0.45802047781569966	0.0030279122548370167
chr19:17862148	wtdmso	wtcsc	49	120	507	536	0.431689677843524	1.7787148258676035e-06
chr19:18532168	wtdmso	wtcsc	1	8	67	67	0.125	0.03520909069701069
chr19:18573361	wtdmso	wtcsc	59	102	262	291	0.642456219128873	0.019110108545076575
chr19:18575228	wtdmso	wtcsc	43	77	195	197	0.5641691641691642	0.008817882855201069
chr19:2037565	wtdmso	wtcsc	11	37	26	29	0.3316008316008316	0.013460558636588656
chr19:2273170	wtdmso	wtcsc	5	20	57	55	0.2412280701754386	0.006907746062946541
chr19:34393285	wtdmso	wtcsc	10	7	22	56	3.6363636363636362	0.023009728286078286
chr19:35158359	wtdmso	wtcsc	7	23	36	42	0.35507246376811596	0.04717806082232327
chr19:35546985	wtdmso	wtcsc	1	8	36	32	0.1111111111111111	0.029677415611186943
chr19:38290238	wtdmso	wtcsc	2	14	78	113	0.20695970695970695	0.03108249951027526
chr19:38376354	wtdmso	wtcsc	1	9	40	53	0.14722222222222223	0.04844135185660839
chr19:38729842	wtdmso	wtcsc	1	10	20	18	0.09	0.014360069894797253
chr19:39433254	wtdmso	wtcsc	35	76	491	532	0.4989816700610998	0.000918144040507584
chr19:3976327	wtdmso	wtcsc	342	512	230	242	0.7028192934782609	0.002589060956294991
chr19:3976519	wtdmso	wtcsc	153	255	342	441	0.7736842105263158	0.04112868753006933
chr19:3976575	wtdmso	wtcsc	21	61	422	552	0.45031466086551164	0.001606108835367213
chr19:3977474	wtdmso	wtcsc	29	64	328	441	0.6092320884146342	0.0346572630681078
chr19:3978038	wtdmso	wtcsc	7	27	275	404	0.38087542087542087	0.019937185280582713
chr19:3979350	wtdmso	wtcsc	14	39	318	454	0.5124979841960974	0.04185874572326279
chr19:3979865	wtdmso	wtcsc	22	77	250	305	0.3485714285714286	2.10656146174481e-05
chr19:3981383	wtdmso	wtcsc	23	63	203	282	0.50715458597232	0.008440765312081464
chr19:3981390	wtdmso	wtcsc	6	27	192	288	0.3333333333333333	0.015194634514653069
chr19:3983120	wtdmso	wtcsc	21	59	160	246	0.5472457627118644	0.03110678613026454
chr19:3983198	wtdmso	wtcsc	31	80	127	187	0.5705708661417322	0.02215009179846031
chr19:3984267	wtdmso	wtcsc	5	24	132	215	0.33933080808080807	0.02705234311096765
chr19:41861191	wtdmso	wtcsc	48	135	214	350	0.5815160955347871	0.004266588196137872
chr19:41869707	wtdmso	wtcsc	8	42	284	459	0.30784708249496984	0.0012941174823140323
chr19:41869722	wtdmso	wtcsc	3	21	260	424	0.23296703296703297	0.009625409033386732
chr19:4657601	wtdmso	wtcsc	12	41	24	35	0.4268292682926829	0.0456456799693959
chr19:46787942	wtdmso	wtcsc	12	6	24	43	3.5833333333333335	0.030195842780617863
chr19:47736507	wtdmso	wtcsc	1	4	21	8	0.09523809523809523	0.04198292220113852
chr19:47742746	wtdmso	wtcsc	37	47	23	9	0.3080481036077706	0.011953724774206323
chr19:48383112	wtdmso	wtcsc	16	32	88	82	0.4659090909090909	0.03281666832711496
chr19:48615895	wtdmso	wtcsc	14	35	474	598	0.5046413502109705	0.038291802704028724
chr19:48616113	wtdmso	wtcsc	10	27	457	577	0.4676229840343626	0.04293024963751366
chr19:48616731	wtdmso	wtcsc	16	58	422	505	0.33011930053930383	4.807665564970343e-05
chr19:48617869	wtdmso	wtcsc	6	20	399	495	0.37218045112781956	0.04303134614759196
chr19:48965373	wtdmso	wtcsc	14	73	329	704	0.4103759836782279	0.001589788279305164
chr19:48965429	wtdmso	wtcsc	10	49	291	617	0.43270916614068305	0.013712433093204735
chr19:48965460	wtdmso	wtcsc	10	66	293	599	0.3097528182852415	0.0002542813024935455
chr19:48966398	wtdmso	wtcsc	11	54	304	634	0.4248294346978557	0.008440710519927603
chr19:48966589	wtdmso	wtcsc	23	79	355	726	0.595400249598859	0.03476370842034356
chr19:48966600	wtdmso	wtcsc	1	36	353	737	0.05799496380232924	1.7086009428126566e-05
chr19:48966646	wtdmso	wtcsc	20	81	404	830	0.5072729495171739	0.0073669605892703735
chr19:48966654	wtdmso	wtcsc	66	190	319	634	0.6903811252268602	0.019231012416553388
chr19:49497924	wtdmso	wtcsc	2	15	331	499	0.20100704934541794	0.02191589139153281
chr19:49497964	wtdmso	wtcsc	5	26	360	521	0.2783119658119658	0.004904356046292294
chr19:54201565	wtdmso	wtcsc	16	39	170	196	0.4730015082956259	0.019311441846273335
chr19:55386391	wtdmso	wtcsc	46	74	491	460	0.5823746353277921	0.0065995944642100995
chr19:55388308	wtdmso	wtcsc	11	25	497	456	0.4037022132796781	0.016265425065988725
chr19:5691653	wtdmso	wtcsc	31	71	136	157	0.5040389395194698	0.005195336219859145
chr19:580744	wtdmso	wtcsc	26	56	72	65	0.4191468253968254	0.003170597853267139
chr19:58393131	wtdmso	wtcsc	22	51	409	468	0.4935998849417518	0.006936235494633264
chr19:58394542	wtdmso	wtcsc	57	40	425	540	1.8105882352941176	0.00723012658911659
chr19:58394691	wtdmso	wtcsc	118	185	355	388	0.6971298058622002	0.00934182753331226
chr19:58550631	wtdmso	wtcsc	2	13	37	46	0.19126819126819128	0.024423349824972167
chr19:8374163	wtdmso	wtcsc	6	27	7	5	0.15873015873015872	0.021603785508542556
chr19:9828871	wtdmso	wtcsc	1	4	31	12	0.0967741935483871	0.03656360085592278
chr1:10399669	wtdmso	wtcsc	2	16	9	9	0.125	0.027490862863499124
chr1:111456102	wtdmso	wtcsc	5	9	18	6	0.18518518518518517	0.03697028180441124
chr1:112701413	wtdmso	wtcsc	7	37	21	19	0.17117117117117117	0.0004864094676348416
chr1:116404702	wtdmso	wtcsc	2	12	36	44	0.2037037037037037	0.03911212065227261
chr1:11648760	wtdmso	wtcsc	3	7	48	25	0.22321428571428573	0.04019906960135073
chr1:151983054	wtdmso	wtcsc	34	63	330	356	0.5822029822029822	0.01677215949731023
chr1:151983202	wtdmso	wtcsc	17	53	301	318	0.3388704318936877	0.00011975760924401365
chr1:151983277	wtdmso	wtcsc	13	35	316	338	0.3972875226039783	0.004351678992577593
chr1:151983283	wtdmso	wtcsc	22	45	287	323	0.5502129307007356	0.028283471726106638
chr1:152032636	wtdmso	wtcsc	5	18	311	369	0.3295819935691318	0.031168621187107143
chr1:152033665	wtdmso	wtcsc	25	69	310	333	0.38920056100981765	8.903880928612037e-05
chr1:153534762	wtdmso	wtcsc	309	484	2011	2269	0.720336701858785	3.2310470177939504e-05
chr1:153534774	wtdmso	wtcsc	81	128	2147	2513	0.7406883150908244	0.03960548333706489
chr1:153534780	wtdmso	wtcsc	44	90	2040	2371	0.5682135076252723	0.0020374231884393895
chr1:153607185	wtdmso	wtcsc	4	13	144	147	0.3141025641025641	0.04577778121753769
chr1:153607651	wtdmso	wtcsc	24	12	110	131	2.381818181818182	0.020593840740897915
chr1:153614508	wtdmso	wtcsc	6	48	146	292	0.25	0.00051168009284686
chr1:153614965	wtdmso	wtcsc	40	114	139	244	0.615928309983592	0.02578504569601467
chr1:154962562	wtdmso	wtcsc	2	7	76	54	0.20300751879699247	0.04245263869258635
chr1:154962839	wtdmso	wtcsc	20	26	54	25	0.3561253561253561	0.008291674378501254
chr1:155062582	wtdmso	wtcsc	2	12	23	17	0.12318840579710146	0.006042302630992184
chr1:15784715	wtdmso	wtcsc	1	21	10	17	0.08095238095238096	0.013433435744857756
chr1:167541058	wtdmso	wtcsc	9	37	25	40	0.3891891891891892	0.03832689481280902
chr1:173864702	wtdmso	wtcsc	10	31	89	99	0.35882566147154765	0.008677238878174603
chr1:183228425	wtdmso	wtcsc	5	3	10	38	6.333333333333333	0.0256152775575639
chr1:183240104	wtdmso	wtcsc	30	84	104	177	0.6078296703296703	0.04640484649139514
chr1:183240352	wtdmso	wtcsc	2	16	159	274	0.21540880503144655	0.025080592823697286
chr1:183243146	wtdmso	wtcsc	6	29	115	152	0.2734632683658171	0.0030675497008854327
chr1:183243487	wtdmso	wtcsc	22	65	188	298	0.5364975450081833	0.021270377250381216
chr1:183243676	wtdmso	wtcsc	12	41	213	330	0.45345242184816215	0.017582101599538984
chr1:183243777	wtdmso	wtcsc	23	82	204	282	0.38773314203730275	9.887844138065935e-05
chr1:183243796	wtdmso	wtcsc	49	128	179	255	0.5453474162011173	0.0017040112863451876
chr1:183244561	wtdmso	wtcsc	2	16	95	151	0.1986842105263158	0.02147380286045237
chr1:201332698	wtdmso	wtcsc	1	7	26	14	0.07692307692307693	0.014742652262112563
chr1:20655505	wtdmso	wtcsc	10	5	11	23	4.181818181818182	0.03279595698224487
chr1:209429217	wtdmso	wtcsc	19	25	66	40	0.46060606060606063	0.04592540801913715
chr1:209614946	wtdmso	wtcsc	76	290	431	853	0.5186654932394592	1.8621749794987318e-06
chr1:209615086	wtdmso	wtcsc	229	575	171	332	0.7732316297991355	0.03620535009902116
chr1:209615148	wtdmso	wtcsc	43	135	447	959	0.6833540475598641	0.03895961289642117
chr1:209615313	wtdmso	wtcsc	9	43	508	1158	0.47711041933711773	0.045410242617776125
chr1:209615342	wtdmso	wtcsc	202	570	224	463	0.7325031328320802	0.007938072754438568
chr1:209615352	wtdmso	wtcsc	8	41	405	878	0.4230051189400783	0.02660175206421053
chr1:209617986	wtdmso	wtcsc	10	74	147	456	0.41919470490899063	0.011911281816396009
chr1:209618523	wtdmso	wtcsc	3	37	132	472	0.28992628992628994	0.02767118039807087
chr1:209625851	wtdmso	wtcsc	3	53	54	197	0.20649895178197064	0.0038306181177361395
chr1:209627572	wtdmso	wtcsc	6	66	51	213	0.37967914438502676	0.032501614782705454
chr1:209676008	wtdmso	wtcsc	1	17	142	257	0.10646230323115162	0.008991515063764978
chr1:226065759	wtdmso	wtcsc	4	15	34	36	0.2823529411764706	0.03813130775695569
chr1:23694780	wtdmso	wtcsc	18	47	383	570	0.5699683350924949	0.049349338296490436
chr1:26863645	wtdmso	wtcsc	3	15	45	61	0.27111111111111114	0.04034864003366645
chr1:26863843	wtdmso	wtcsc	10	34	57	53	0.27347781217750256	0.0011313036831673963
chr1:26864302	wtdmso	wtcsc	18	44	66	72	0.4462809917355372	0.013659274557796232
chr1:31434097	wtdmso	wtcsc	2	13	91	117	0.1978021978021978	0.027818069674163073
chr1:31434258	wtdmso	wtcsc	28	61	46	52	0.518888096935139	0.036394666081754574
chr1:31434326	wtdmso	wtcsc	9	29	87	108	0.38525564803804996	0.01895826135431425
chr1:31434644	wtdmso	wtcsc	1	12	99	144	0.12121212121212122	0.018347207553987065
chr1:32224118	wtdmso	wtcsc	2	13	49	50	0.15698587127158556	0.0108891635485008
chr1:32228749	wtdmso	wtcsc	9	32	46	45	0.2751358695652174	0.0022489270389183676
chr1:39563856	wtdmso	wtcsc	4	8	25	8	0.16	0.014003911699754524
chr1:42926847	wtdmso	wtcsc	36	55	31	23	0.48563049853372436	0.04064898526066504
chr1:44777999	wtdmso	wtcsc	52	128	355	517	0.591637323943662	0.003201183795868564
chr1:6193007	wtdmso	wtcsc	50	34	96	137	2.0986519607843137	0.004871567138307379
chr1:8861206	wtdmso	wtcsc	52	97	225	261	0.6218556701030927	0.014305311516689952
chr1:8861384	wtdmso	wtcsc	40	72	266	314	0.6558061821219716	0.04903674270041822
chr1:8863284	wtdmso	wtcsc	3	17	244	297	0.2148023143683703	0.009928066765924186
chr1:8863906	wtdmso	wtcsc	7	31	238	302	0.286527514231499	0.001932223483672064
chr1:8863990	wtdmso	wtcsc	9	27	219	279	0.4246575342465753	0.035060719600740184
chr1:8865292	wtdmso	wtcsc	10	42	190	233	0.29197994987468673	0.00031087770170378496
chr1:8865352	wtdmso	wtcsc	16	39	212	272	0.5263667150459603	0.043335107461450015
chr1:8865370	wtdmso	wtcsc	10	38	202	244	0.31787389265242316	0.001114800146985237
chr1:8865376	wtdmso	wtcsc	4	26	207	276	0.20512820512820512	0.001005367593889001
chr1:8865464	wtdmso	wtcsc	4	30	196	240	0.16326530612244897	9.979768436891396e-05
chr1:8874870	wtdmso	wtcsc	12	40	149	195	0.3926174496644295	0.006113860503276966
chr1:92833552	wtdmso	wtcsc	14	49	171	255	0.42606516290726815	0.007755025640212067
chr1:92836240	wtdmso	wtcsc	30	85	166	245	0.5209071580439405	0.0062077883467352496
chr1:92836321	wtdmso	wtcsc	37	97	161	240	0.5686111288979958	0.009775177445146289
chr1:92841770	wtdmso	wtcsc	21	63	197	296	0.5008460236886633	0.010280123064422953
chr1:9729233	wtdmso	wtcsc	5	15	29	25	0.28735632183908044	0.03649875827255307
chr1:9729784	wtdmso	wtcsc	5	20	12	12	0.25	0.037758447311795694
chr20:2461673	wtdmso	wtcsc	3	12	75	63	0.21	0.014007126016583769
chr20:24963206	wtdmso	wtcsc	9	25	34	34	0.36	0.032990341915920623
chr20:24963833	wtdmso	wtcsc	1	9	26	32	0.13675213675213677	0.04334077365290019
chr20:31605643	wtdmso	wtcsc	14	38	95	125	0.48476454293628807	0.04025658565220335
chr20:31605697	wtdmso	wtcsc	4	24	104	133	0.21314102564102563	0.0021227089137477433
chr20:31605735	wtdmso	wtcsc	43	32	59	112	2.5508474576271185	0.0011605353222191787
chr20:31606110	wtdmso	wtcsc	16	42	99	133	0.5117845117845118	0.03686469257744132
chr20:34080238	wtdmso	wtcsc	5	4	9	36	5.0	0.04051035805382141
chr20:35542873	wtdmso	wtcsc	3	12	28	27	0.24107142857142858	0.04195023144176899
chr20:35556999	wtdmso	wtcsc	7	1	54	70	9.074074074074074	0.024198317101040923
chr20:35953663	wtdmso	wtcsc	5	24	33	30	0.1893939393939394	0.0014917129127733414
chr20:396240	wtdmso	wtcsc	3	20	74	76	0.15405405405405406	0.0012090444583124065
chr20:397213	wtdmso	wtcsc	28	72	74	87	0.4572072072072072	0.004151933276641281
chr20:430705	wtdmso	wtcsc	4	25	21	39	0.29714285714285715	0.045364595653291206
chr20:45253121	wtdmso	wtcsc	5	38	87	245	0.3705384150030248	0.038334036982567196
chr20:45325693	wtdmso	wtcsc	6	22	90	98	0.296969696969697	0.008467421493089192
chr20:4700303	wtdmso	wtcsc	5	21	32	37	0.27529761904761907	0.018619596445415984
chr20:4700552	wtdmso	wtcsc	8	25	43	47	0.3497674418604651	0.023183522706056676
chr20:4700631	wtdmso	wtcsc	8	24	41	44	0.35772357723577236	0.03467445224275091
chr20:49289202	wtdmso	wtcsc	7	26	139	207	0.4009407858328722	0.03879773260159164
chr20:58903729	wtdmso	wtcsc	3	18	158	207	0.21835443037974683	0.010742334276902434
chr20:58910354	wtdmso	wtcsc	10	29	202	273	0.4660293615568453	0.042844665753171
chr20:58910746	wtdmso	wtcsc	3	16	172	251	0.27361918604651164	0.031729604264137505
chr20:58995382	wtdmso	wtcsc	10	3	11	24	7.2727272727272725	0.008027629865773682
chr20:58995473	wtdmso	wtcsc	6	2	15	33	6.6	0.042306540419747976
chr20:58995553	wtdmso	wtcsc	17	14	6	18	3.642857142857143	0.03143432270183071
chr20:59028834	wtdmso	wtcsc	38	57	160	135	0.5625	0.018258266643053144
chr20:62137396	wtdmso	wtcsc	2	18	47	90	0.2127659574468085	0.03683603968543224
chr20:62307387	wtdmso	wtcsc	2	6	19	8	0.14035087719298245	0.03863026654690595
chr20:63521878	wtdmso	wtcsc	30	66	279	281	0.4578038449006191	0.0008459335518896136
chr20:63522117	wtdmso	wtcsc	54	99	257	267	0.5666784577290414	0.0031099180292197236
chr20:63740496	wtdmso	wtcsc	1	14	11	17	0.11038961038961038	0.0327186776045673
chr22:19176895	wtdmso	wtcsc	10	5	4	24	12.0	0.001355589682639164
chr22:19435787	wtdmso	wtcsc	1	9	10	4	0.044444444444444446	0.004526181181854892
chr22:23825291	wtdmso	wtcsc	2	13	22	27	0.1888111888111888	0.03426394178970376
chr22:37225508	wtdmso	wtcsc	1	11	62	80	0.11730205278592376	0.028223510650870032
chr22:37225685	wtdmso	wtcsc	2	12	69	97	0.23429951690821257	0.04999441920135474
chr22:37675682	wtdmso	wtcsc	33	76	230	267	0.5040617848970251	0.0027014977991740535
chr22:37679717	wtdmso	wtcsc	23	50	274	341	0.5724817518248175	0.034219501606739755
chr22:37679744	wtdmso	wtcsc	46	103	239	276	0.5157411544867369	0.0007132347727922593
chr22:37874511	wtdmso	wtcsc	18	12	16	39	3.65625	0.010161921714046803
chr22:38219357	wtdmso	wtcsc	5	1	6	17	14.166666666666666	0.01847922192749779
chr22:39313251	wtdmso	wtcsc	7	34	610	846	0.2855351976856316	0.0011279453628639323
chr22:39313694	wtdmso	wtcsc	27	63	653	899	0.5900240647560708	0.027318422793560646
chr22:39314134	wtdmso	wtcsc	70	147	544	711	0.6223739495798319	0.0022152697549026393
chr22:39315433	wtdmso	wtcsc	21	56	559	794	0.5326475849731663	0.016603019478175003
chr22:39315472	wtdmso	wtcsc	53	127	465	639	0.5734823469646939	0.0013549534176575551
chr22:39318488	wtdmso	wtcsc	37	99	310	492	0.5931573802541544	0.01229429445099367
chr22:40972573	wtdmso	wtcsc	1	8	9	5	0.06944444444444445	0.028806030421321842
chr22_KI270879v1_alt:131242	wtdmso	wtcsc	8	25	49	61	0.3983673469387755	0.04338982613566869
chr2:101004243	wtdmso	wtcsc	1	15	571	760	0.08873321657910099	0.0034904522351298017
chr2:101006376	wtdmso	wtcsc	13	56	555	703	0.29404761904761906	2.657397083562267e-05
chr2:10783978	wtdmso	wtcsc	18	40	40	39	0.43875	0.02411380951065445
chr2:112832759	wtdmso	wtcsc	17	80	30	58	0.41083333333333333	0.011383597244665651
chr2:172504446	wtdmso	wtcsc	7	18	11	5	0.17676767676767677	0.022496247570177957
chr2:20201566	wtdmso	wtcsc	7	38	195	296	0.2796221322537112	0.0011285370199133604
chr2:20201807	wtdmso	wtcsc	77	170	84	105	0.5661764705882353	0.00506608925023385
chr2:20202539	wtdmso	wtcsc	58	141	64	81	0.5206117021276596	0.00445098198990098
chr2:20202698	wtdmso	wtcsc	43	102	67	94	0.5914544922446591	0.03221241842952433
chr2:20203220	wtdmso	wtcsc	7	37	76	129	0.32112375533428167	0.007695412628175748
chr2:215361480	wtdmso	wtcsc	60	60	392	255	0.6505102040816326	0.03391370433445094
chr2:215361499	wtdmso	wtcsc	45	55	451	280	0.5079621044144326	0.0016119179215184957
chr2:215362040	wtdmso	wtcsc	51	50	375	231	0.62832	0.03665457414688411
chr2:215371966	wtdmso	wtcsc	12	21	193	151	0.44707623982235384	0.04284504035174529
chr2:215372187	wtdmso	wtcsc	1	10	176	134	0.07613636363636364	0.0030890654755181745
chr2:215376533	wtdmso	wtcsc	5	12	150	110	0.3055555555555556	0.04069727731956445
chr2:215378221	wtdmso	wtcsc	10	18	116	79	0.3783524904214559	0.02409507470465444
chr2:216499311	wtdmso	wtcsc	3	20	338	427	0.18949704142011833	0.0024138436089917795
chr2:216529357	wtdmso	wtcsc	1	7	9	5	0.07936507936507936	0.03095975232198142
chr2:219253864	wtdmso	wtcsc	2	8	22	15	0.17045454545454544	0.03632960852883374
chr2:219539482	wtdmso	wtcsc	2	25	11	11	0.08	0.0010876819963518403
chr2:27071608	wtdmso	wtcsc	3	14	35	30	0.1836734693877551	0.012507295520587573
chr2:3580228	wtdmso	wtcsc	1	8	366	407	0.13900273224043716	0.041155458295182155
chr2:43222550	wtdmso	wtcsc	7	2	24	43	6.270833333333333	0.027126309086572847
chr2:47160403	wtdmso	wtcsc	10	5	32	56	3.5	0.044345058671611974
chr2:54972429	wtdmso	wtcsc	7	16	17	11	0.28308823529411764	0.048490576552631615
chr2:55235544	wtdmso	wtcsc	78	143	322	414	0.7012987012987013	0.029334500860760605
chr2:63606938	wtdmso	wtcsc	3	13	17	9	0.12217194570135746	0.004564183272232866
chr2:73252793	wtdmso	wtcsc	23	16	19	34	2.5723684210526314	0.03510071154887144
chr2:84906033	wtdmso	wtcsc	8	7	76	203	3.0526315789473686	0.03964503001972761
chr2:84906096	wtdmso	wtcsc	5	34	97	211	0.31989084293511216	0.01511311771807841
chr3:101681133	wtdmso	wtcsc	27	93	198	315	0.46187683284457476	0.0009636326899241457
chr3:101682448	wtdmso	wtcsc	4	27	176	344	0.2895622895622896	0.016861736746173788
chr3:101682885	wtdmso	wtcsc	23	82	192	318	0.4645579268292683	0.0022857533056271414
chr3:101685855	wtdmso	wtcsc	7	45	199	330	0.25795644891122277	0.0003798197761498798
chr3:101686492	wtdmso	wtcsc	6	28	189	332	0.3764172335600907	0.026842503762075153
chr3:12836181	wtdmso	wtcsc	30	72	258	340	0.5490956072351422	0.009070560794802065
chr3:156543235	wtdmso	wtcsc	7	32	41	69	0.36814024390243905	0.02910893866026863
chr3:39407719	wtdmso	wtcsc	12	44	573	565	0.2689195621132794	2.5982195443163277e-05
chr3:39407744	wtdmso	wtcsc	55	91	456	432	0.5725853094274147	0.002352439893864391
chr3:39407757	wtdmso	wtcsc	63	106	476	443	0.5531354051054383	0.0005782526539826627
chr3:39410877	wtdmso	wtcsc	50	85	533	576	0.635691424787551	0.017386578081207228
chr3:39411725	wtdmso	wtcsc	217	289	511	520	0.7640896809972982	0.014466870192823132
chr3:39411961	wtdmso	wtcsc	90	153	640	671	0.6167279411764706	0.0007670310669106509
chr3:39412303	wtdmso	wtcsc	17	36	736	801	0.5139266304347826	0.02516226182185097
chr3:39412357	wtdmso	wtcsc	267	371	530	512	0.6952347047754666	0.0003505486013808521
chr3:49027725	wtdmso	wtcsc	2	9	31	26	0.1863799283154122	0.04574952890664552
chr3:49357566	wtdmso	wtcsc	5	21	247	315	0.30364372469635625	0.01416352116524756
chr3:49359902	wtdmso	wtcsc	4	20	97	118	0.24329896907216494	0.00821593198686169
chr3:51993719	wtdmso	wtcsc	210	324	232	265	0.7403416347381865	0.019767015256378917
chr3:51994121	wtdmso	wtcsc	9	36	274	335	0.3056569343065693	0.0009413300851973841
chr3:53228068	wtdmso	wtcsc	41	151	127	289	0.6178755801220212	0.01933118216450857
chr3:53228118	wtdmso	wtcsc	2	46	151	373	0.1073999424128995	5.433173071746849e-05
chr3:53228126	wtdmso	wtcsc	1	17	159	405	0.14983351831298558	0.032501615136143414
chr3:53228297	wtdmso	wtcsc	13	69	111	284	0.4820472646559603	0.02617643755550335
chr3:53228340	wtdmso	wtcsc	4	33	66	175	0.3213957759412305	0.040108694764393764
chr3:9780004	wtdmso	wtcsc	1	5	23	10	0.08695652173913043	0.023624243438484918
chr4:108622528	wtdmso	wtcsc	6	34	371	544	0.2587601078167116	0.0008350650107775637
chr4:108622614	wtdmso	wtcsc	26	71	326	480	0.5391860364641838	0.010952839577536466
chr4:151101091	wtdmso	wtcsc	4	21	257	348	0.2579210672595887	0.011377548196823645
chr4:151101099	wtdmso	wtcsc	10	34	222	281	0.372284048754637	0.0064218270060507985
chr4:151104568	wtdmso	wtcsc	24	66	268	341	0.4626865671641791	0.0018995236826244537
chr4:39454184	wtdmso	wtcsc	15	7	543	756	2.983425414364641	0.01602842667223054
chr4:39454193	wtdmso	wtcsc	10	38	608	788	0.3410664819944598	0.0016282583891615938
chr4:39454565	wtdmso	wtcsc	157	313	470	534	0.5699000747739786	1.1326431888085045e-06
chr4:39456409	wtdmso	wtcsc	21	59	592	760	0.45693999083829595	0.0023158999490928613
chr4:39457607	wtdmso	wtcsc	79	147	532	686	0.6929824561403509	0.015544195164667807
chr4:39457645	wtdmso	wtcsc	162	296	460	552	0.6567567567567567	0.0003248018400676215
chr4:39458223	wtdmso	wtcsc	230	369	343	401	0.7287049546880309	0.004674752689946748
chr4:39458432	wtdmso	wtcsc	2	19	521	683	0.13799373674108495	0.0013884795917072008
chr4:57033275	wtdmso	wtcsc	6	18	45	46	0.34074074074074073	0.03861858083702714
chr4:6642493	wtdmso	wtcsc	17	34	36	30	0.4166666666666667	0.025742108961145087
chr4:77047806	wtdmso	wtcsc	27	65	94	132	0.5833060556464812	0.042696660520250715
chr4:77048489	wtdmso	wtcsc	5	16	74	73	0.30827702702702703	0.033722326746019424
chr5:10263272	wtdmso	wtcsc	2	18	25	30	0.13333333333333333	0.005789066207325988
chr5:112161037	wtdmso	wtcsc	2	8	47	36	0.19148936170212766	0.04260927746279074
chr5:1318287	wtdmso	wtcsc	2	8	29	16	0.13793103448275862	0.014661875620148934
chr5:133972085	wtdmso	wtcsc	2	11	66	81	0.2231404958677686	0.04402502785531598
chr5:133972262	wtdmso	wtcsc	5	20	65	82	0.3153846153846154	0.027286537898729243
chr5:133991078	wtdmso	wtcsc	6	4	9	34	5.666666666666667	0.02197264188345123
chr5:134157500	wtdmso	wtcsc	1	17	29	55	0.11156186612576065	0.019943430754900356
chr5:134197180	wtdmso	wtcsc	1	15	19	25	0.08771929824561403	0.011358661610546467
chr5:134197738	wtdmso	wtcsc	5	2	6	30	12.5	0.007580223927956559
chr5:136047279	wtdmso	wtcsc	13	25	66	54	0.4254545454545455	0.03976031774832908
chr5:136053017	wtdmso	wtcsc	1	7	84	76	0.1292517006802721	0.0331480052922737
chr5:136054720	wtdmso	wtcsc	2	9	86	70	0.18087855297157623	0.026026592921202237
chr5:136059102	wtdmso	wtcsc	29	43	131	97	0.49937866145925797	0.014442775753781976
chr5:137752740	wtdmso	wtcsc	20	12	14	25	2.9761904761904763	0.03299614124779027
chr5:138508190	wtdmso	wtcsc	4	14	10	4	0.11428571428571428	0.011001706277591256
chr5:140333124	wtdmso	wtcsc	2	14	16	20	0.17857142857142858	0.03060862336939279
