site	cond1	cond2	mod_cond1	mod_cond2	unmod_cond1	unmod_cond2	odds_ratio	pvalue
chr14:68874704	wtdmso	mtcsc	28	36	46	35	0.5917874396135265	0.1343735646686059
chr14:68874865	wtdmso	mtcsc	2	3	63	64	0.6772486772486772	1.0
chr14:68874904	wtdmso	mtcsc	8	10	55	58	0.8436363636363636	0.8033287852836755
chr14:68875015	wtdmso	mtcsc	9	7	51	57	1.4369747899159664	0.5958811262654425
chr14:68877085	wtdmso	mtcsc	2	2	57	49	0.8596491228070176	1.0
chr14:68877143	wtdmso	mtcsc	2	5	52	47	0.36153846153846153	0.2655868499471307
chr14:68877160	wtdmso	mtcsc	1	2	58	58	0.5	1.0
chr14:68877179	wtdmso	mtcsc	6	9	49	50	0.6802721088435374	0.584799952402838
chr14:68880043	wtdmso	mtcsc	2	1	45	54	2.4	0.5935061153174143
chr14:68880062	wtdmso	mtcsc	4	4	33	42	1.2727272727272727	1.0
chr14:68880945	wtdmso	mtcsc	6	8	38	35	0.6907894736842105	0.5719241908021161
chr14:68882566	wtdmso	mtcsc	1	1	28	36	1.2857142857142858	1.0
chr14:68882876	wtdmso	mtcsc	2	1	22	33	3.0	0.5636505055742806
chr14:68883048	wtdmso	mtcsc	1	4	28	29	0.25892857142857145	0.35953535480285737
chr14:68883052	wtdmso	mtcsc	8	8	23	24	1.0434782608695652	1.0
chr14:68884201	wtdmso	mtcsc	2	4	19	28	0.7368421052631579	1.0
chr14:68884210	wtdmso	mtcsc	2	2	18	31	1.7222222222222223	0.6273542218048321
chr14:68884800	wtdmso	mtcsc	1	1	27	30	1.1111111111111112	1.0
chr14:68884817	wtdmso	mtcsc	3	7	10	17	0.7285714285714285	1.0
chr14:68884826	wtdmso	mtcsc	1	1	18	31	1.7222222222222223	1.0
chr14:68885463	wtdmso	mtcsc	2	4	12	27	1.125	1.0
chr14:68890144	wtdmso	mtcsc	3	4	10	23	1.725	0.6622458371684377
chr14:68892227	wtdmso	mtcsc	2	1	11	12	2.1818181818181817	1.0
chr14:68892242	wtdmso	mtcsc	2	2	10	12	1.2	1.0
chr14:68902520	wtdmso	mtcsc	1	2	10	14	0.7	1.0
chr14:68902550	wtdmso	mtcsc	1	3	12	11	0.3055555555555556	0.5955555555555555
chr14:68909966	wtdmso	mtcsc	3	5	10	9	0.54	0.6776167471819644
chr14:68909997	wtdmso	mtcsc	5	7	5	5	0.7142857142857143	1.0
chr14:68925604	wtdmso	mtcsc	5	1	7	10	7.142857142857143	0.15495259888852564
chr14:68925616	wtdmso	mtcsc	2	2	10	10	1.0	1.0
chr14:74479961	wtdmso	mtcsc	1	2	28	49	0.875	1.0
chr14:74480129	wtdmso	mtcsc	1	1	35	58	1.6571428571428573	1.0
chr14:74480186	wtdmso	mtcsc	3	10	41	59	0.4317073170731707	0.2450814050875621
chr14:74480773	wtdmso	mtcsc	2	7	35	50	0.40816326530612246	0.47493742071530337
chr14:74484484	wtdmso	mtcsc	4	10	40	63	0.63	0.5643752153862001
chr14:74486362	wtdmso	mtcsc	9	9	31	58	1.8709677419354838	0.2869930654760603
chr14:74493197	wtdmso	mtcsc	1	11	39	61	0.14219114219114218	0.052982810578978454
chr14:74493214	wtdmso	mtcsc	13	17	29	58	1.5294117647058822	0.3796481993225108
chr14:74903372	wtdmso	mtcsc	5	1	18	9	2.5	0.6402252502780867
chr14:75134309	wtdmso	mtcsc	11	8	12	10	1.1458333333333333	1.0
chr14:75134333	wtdmso	mtcsc	2	2	10	18	1.8	0.6195773081201335
chr14:75134480	wtdmso	mtcsc	1	1	9	17	1.8888888888888888	1.0
chr14:75134558	wtdmso	mtcsc	2	3	8	16	1.3333333333333333	1.0
chr14:75134700	wtdmso	mtcsc	6	9	5	10	1.3333333333333333	1.0
chr14:75134762	wtdmso	mtcsc	6	9	19	10	0.3508771929824561	0.12337317939480674
chr14:75134838	wtdmso	mtcsc	4	8	7	11	0.7857142857142857	1.0
chr14:75281755	wtdmso	mtcsc	1	1	9	11	1.2222222222222223	1.0
chr14:75281838	wtdmso	mtcsc	2	2	8	10	1.25	1.0
chr14:77708195	wtdmso	mtcsc	1	4	16	29	0.453125	0.649787611621892
chr14:77710850	wtdmso	mtcsc	7	5	12	27	3.15	0.1010914095006673
chr14:77715772	wtdmso	mtcsc	1	1	17	29	1.7058823529411764	1.0
chr14:77717562	wtdmso	mtcsc	1	1	17	29	1.7058823529411764	1.0
chr14:77717590	wtdmso	mtcsc	1	1	9	9	1.0	1.0
chr14:90272410	wtdmso	mtcsc	3	3	7	13	1.8571428571428572	0.6442687747035571
chr14:90401351	wtdmso	mtcsc	1	2	9	17	0.9444444444444444	1.0
chr14:90404407	wtdmso	mtcsc	1	3	11	21	0.6363636363636364	1.0
chr14:90404705	wtdmso	mtcsc	1	5	9	18	0.4	0.6402252502780867
chr14:94127840	wtdmso	mtcsc	2	7	9	47	1.492063492063492	0.641967865580209
chr14:94127981	wtdmso	mtcsc	1	2	10	61	3.05	0.3874028137726767
chr15:100915755	wtdmso	mtcsc	1	2	19	47	1.236842105263158	1.0
chr15:100915959	wtdmso	mtcsc	4	4	9	48	5.333333333333333	0.044454140693100275
chr15:100916119	wtdmso	mtcsc	3	6	11	57	2.590909090909091	0.35180698124737586
chr15:100916238	wtdmso	mtcsc	3	4	26	63	1.8173076923076923	0.4282263430651469
chr15:22869506	wtdmso	mtcsc	2	2	11	26	2.3636363636363638	0.5794608472400513
chr15:22869880	wtdmso	mtcsc	1	2	9	12	0.6666666666666666	1.0
chr15:22869952	wtdmso	mtcsc	3	5	10	27	1.62	0.6720856955982488
chr15:22874564	wtdmso	mtcsc	1	1	9	12	1.3333333333333333	1.0
chr15:34341778	wtdmso	mtcsc	1	5	22	35	0.3181818181818182	0.40218060878508816
chr15:34341897	wtdmso	mtcsc	5	20	6	9	0.375	0.273249252323331
chr15:34341906	wtdmso	mtcsc	1	2	23	40	0.8695652173913043	1.0
chr15:34341955	wtdmso	mtcsc	2	8	22	34	0.38636363636363635	0.3056106303166032
chr15:34342090	wtdmso	mtcsc	2	1	10	34	6.8	0.15602836879432624
chr15:40038382	wtdmso	mtcsc	3	3	22	37	1.6818181818181819	0.6680705597945151
chr15:40844708	wtdmso	mtcsc	2	5	8	6	0.3	0.3614551083591331
chr15:40853231	wtdmso	mtcsc	1	1	14	12	0.8571428571428571	1.0
chr15:40853511	wtdmso	mtcsc	6	2	10	12	3.6	0.22553389971680826
chr15:40853520	wtdmso	mtcsc	1	1	15	14	0.9333333333333333	1.0
chr15:40853567	wtdmso	mtcsc	2	2	16	13	0.8125	1.0
chr15:40854683	wtdmso	mtcsc	4	2	9	29	6.444444444444445	0.05299408475812333
chr15:40855919	wtdmso	mtcsc	7	5	13	28	3.0153846153846153	0.17386682968004913
chr15:40855967	wtdmso	mtcsc	14	15	18	15	0.7777777777777778	0.7992923698054415
chr15:40856011	wtdmso	mtcsc	1	1	18	33	1.8333333333333333	1.0
chr15:40856853	wtdmso	mtcsc	2	2	30	34	1.1333333333333333	1.0
chr15:40856931	wtdmso	mtcsc	4	3	25	31	1.6533333333333333	0.6937160907269564
chr15:40857045	wtdmso	mtcsc	13	15	31	27	0.7548387096774194	0.6466965490232242
chr15:40857053	wtdmso	mtcsc	3	3	32	30	0.9375	1.0
chr15:40857058	wtdmso	mtcsc	35	27	6	9	1.9444444444444444	0.3876541676521219
chr15:40857198	wtdmso	mtcsc	3	3	33	34	1.0303030303030303	1.0
chr15:40857207	wtdmso	mtcsc	10	12	13	11	0.7051282051282052	0.7683106546342372
chr15:40857312	wtdmso	mtcsc	1	1	48	43	0.8958333333333334	1.0
chr15:40857382	wtdmso	mtcsc	4	2	6	9	3.0	0.3614551083591331
chr15:40857552	wtdmso	mtcsc	1	3	47	41	0.2907801418439716	0.34573708330425473
chr15:43746625	wtdmso	mtcsc	9	10	29	36	1.1172413793103448	1.0
chr15:43753841	wtdmso	mtcsc	1	1	40	34	0.85	1.0
chr15:43756759	wtdmso	mtcsc	2	3	45	45	0.6666666666666666	1.0
chr15:43761457	wtdmso	mtcsc	11	6	36	44	2.240740740740741	0.18391544950637695
chr15:43761479	wtdmso	mtcsc	13	17	34	31	0.6972318339100346	0.5092762761877097
chr15:43763145	wtdmso	mtcsc	2	4	41	46	0.5609756097560976	0.6826696844031415
chr15:43765496	wtdmso	mtcsc	6	4	28	39	2.0892857142857144	0.3223232564882414
chr15:43765501	wtdmso	mtcsc	2	3	45	48	0.7111111111111111	1.0
chr15:43765528	wtdmso	mtcsc	1	2	46	50	0.5434782608695652	1.0
chr15:43765942	wtdmso	mtcsc	3	6	44	41	0.4659090909090909	0.485556312930049
chr15:43765969	wtdmso	mtcsc	1	3	46	42	0.30434782608695654	0.35584640079022095
chr15:43766811	wtdmso	mtcsc	9	13	44	45	0.708041958041958	0.6343138464984376
chr15:43766869	wtdmso	mtcsc	23	22	40	43	1.1238636363636363	0.8534602419961177
chr15:43768563	wtdmso	mtcsc	35	24	47	36	1.1170212765957446	0.8633025027549368
chr15:43769611	wtdmso	mtcsc	1	2	85	73	0.4294117647058823	0.59843402086019
chr15:43769633	wtdmso	mtcsc	4	2	81	76	1.876543209876543	0.6834061085657068
chr15:43771248	wtdmso	mtcsc	45	36	55	48	1.0909090909090908	0.8815595678037742
chr15:43771271	wtdmso	mtcsc	1	2	95	80	0.42105263157894735	0.5954017416595973
chr15:43771284	wtdmso	mtcsc	8	11	104	78	0.5454545454545454	0.23237741972421128
chr15:43771290	wtdmso	mtcsc	8	6	103	83	1.0744336569579287	1.0
chr15:43771327	wtdmso	mtcsc	6	6	99	83	0.8383838383838383	0.7746855671453707
chr15:43771368	wtdmso	mtcsc	9	11	104	80	0.6293706293706294	0.35181320582471587
chr15:43771405	wtdmso	mtcsc	10	3	87	76	2.9118773946360155	0.14725225057290486
chr15:43771511	wtdmso	mtcsc	8	11	70	48	0.4987012987012987	0.2125637489058672
chr15:43771517	wtdmso	mtcsc	18	13	74	68	1.2723492723492724	0.6916342035715612
chr15:43793711	wtdmso	mtcsc	11	21	81	130	0.8406819517930629	0.7009056008405316
chr15:43793763	wtdmso	mtcsc	6	11	82	120	0.7982261640798226	0.7991185112787378
chr15:44715527	wtdmso	mtcsc	8	3	116	87	2.0	0.3641316215629206
chr15:44715572	wtdmso	mtcsc	2	4	117	90	0.38461538461538464	0.40887160163036884
chr15:44715590	wtdmso	mtcsc	48	30	61	48	1.259016393442623	0.45681513406129665
chr15:44715662	wtdmso	mtcsc	32	19	102	79	1.3044375644994841	0.4282075082476894
chr15:44715670	wtdmso	mtcsc	9	14	126	86	0.4387755102040816	0.07617330642551812
chr15:44716334	wtdmso	mtcsc	1	1	136	98	0.7205882352941176	1.0
chr15:44717730	wtdmso	mtcsc	10	7	103	74	1.0263522884882108	1.0
chr15:44717884	wtdmso	mtcsc	21	21	125	89	0.712	0.3942156893711549
chr15:44717996	wtdmso	mtcsc	1	1	114	94	0.8245614035087719	1.0
chr15:45669970	wtdmso	mtcsc	1	1	9	10	1.1111111111111112	1.0
chr15:45676206	wtdmso	mtcsc	2	1	8	9	2.25	1.0
chr15:45676275	wtdmso	mtcsc	1	1	9	21	2.3333333333333335	0.5342741935483872
chr15:45691074	wtdmso	mtcsc	4	2	6	22	7.333333333333333	0.047749133023621014
chr15:45691117	wtdmso	mtcsc	4	1	6	13	8.666666666666666	0.1222002635046113
chr15:45691155	wtdmso	mtcsc	2	2	18	23	1.2777777777777777	1.0
chr15:45691185	wtdmso	mtcsc	5	6	5	17	2.8333333333333335	0.23996748524001027
chr15:60347351	wtdmso	mtcsc	15	22	149	263	1.203477730323368	0.597146461616997
chr15:60347393	wtdmso	mtcsc	4	5	247	393	1.2728744939271255	0.7400194357100685
chr15:60347431	wtdmso	mtcsc	68	107	171	282	1.0480406624036727	0.854593512395796
chr15:60347563	wtdmso	mtcsc	1	1	245	397	1.620408163265306	1.0
chr15:60347633	wtdmso	mtcsc	8	30	239	374	0.4172942817294282	0.037298103629058575
chr15:60347684	wtdmso	mtcsc	2	8	202	339	0.41955445544554454	0.33647110690631954
chr15:60351202	wtdmso	mtcsc	14	24	230	371	0.9409420289855073	1.0
chr15:60351235	wtdmso	mtcsc	8	15	228	356	0.8327485380116959	0.8282798939650635
chr15:60351728	wtdmso	mtcsc	23	57	174	284	0.6586005242992539	0.13140748811656533
chr15:60351785	wtdmso	mtcsc	8	10	213	379	1.423474178403756	0.46486452064936157
chr15:60352412	wtdmso	mtcsc	2	12	203	309	0.2536945812807882	0.09182072169099262
chr15:60352442	wtdmso	mtcsc	30	45	210	349	1.107936507936508	0.7047103060725594
chr15:60354174	wtdmso	mtcsc	63	130	146	223	0.740200210748156	0.11840774354154042
chr15:60355949	wtdmso	mtcsc	20	33	146	243	1.0087173100871731	1.0
chr15:60355961	wtdmso	mtcsc	11	16	99	171	1.1875	0.6806113313001396
chr15:60355973	wtdmso	mtcsc	1	2	182	308	0.8461538461538461	1.0
chr15:60355989	wtdmso	mtcsc	4	11	189	342	0.658008658008658	0.590599861676357
chr15:60357187	wtdmso	mtcsc	9	16	169	296	0.985207100591716	1.0
chr15:60357216	wtdmso	mtcsc	16	18	167	297	1.5808383233532934	0.2020697614263795
chr15:60357226	wtdmso	mtcsc	9	5	157	299	3.4280254777070063	0.04218647133769436
chr15:60360984	wtdmso	mtcsc	1	5	147	270	0.3673469387755102	0.6696984531099601
chr15:60361051	wtdmso	mtcsc	24	36	123	244	1.3224932249322494	0.3793093818674713
chr15:60364436	wtdmso	mtcsc	16	6	133	275	5.513784461152882	0.00027702937610282264
chr15:60364490	wtdmso	mtcsc	6	28	72	142	0.4226190476190476	0.07389464527802746
chr15:60382367	wtdmso	mtcsc	9	11	137	254	1.5169210351692104	0.47277132355272744
chr15:60382394	wtdmso	mtcsc	1	2	137	257	0.9379562043795621	1.0
chr15:64155853	wtdmso	mtcsc	12	11	36	38	1.1515151515151516	0.8146682901704365
chr15:64155869	wtdmso	mtcsc	1	2	56	45	0.4017857142857143	0.5880815358256819
chr15:64155886	wtdmso	mtcsc	41	36	13	10	0.8760683760683761	0.8159690008813617
chr15:64155918	wtdmso	mtcsc	6	4	53	41	1.1603773584905661	1.0
chr15:64155995	wtdmso	mtcsc	6	4	54	45	1.25	1.0
chr15:64156012	wtdmso	mtcsc	14	11	57	43	0.960127591706539	1.0
chr15:64156071	wtdmso	mtcsc	3	1	66	54	2.4545454545454546	0.6286412121368461
chr15:64156777	wtdmso	mtcsc	4	2	47	47	2.0	0.6781351222479817
chr15:64156865	wtdmso	mtcsc	3	4	67	52	0.582089552238806	0.6989701480111767
chr15:64156872	wtdmso	mtcsc	3	5	64	44	0.4125	0.27956707806419906
chr15:64160129	wtdmso	mtcsc	3	3	62	55	0.8870967741935484	1.0
chr15:64160150	wtdmso	mtcsc	6	3	62	47	1.5161290322580645	0.731492744024947
chr15:64162087	wtdmso	mtcsc	1	2	63	49	0.3888888888888889	0.5835807294303476
chr15:64162143	wtdmso	mtcsc	6	2	64	54	2.53125	0.2982338325666801
chr15:64162899	wtdmso	mtcsc	3	2	56	49	1.3125	1.0
chr15:65877848	wtdmso	mtcsc	2	3	10	14	0.9333333333333333	1.0
chr15:65887832	wtdmso	mtcsc	1	2	11	15	0.6818181818181818	1.0
chr15:66499343	wtdmso	mtcsc	8	9	263	337	1.1389945078158006	0.8089125240600811
chr15:66499363	wtdmso	mtcsc	90	121	207	213	0.7653611210923464	0.1282309684204487
chr15:66499405	wtdmso	mtcsc	29	55	338	398	0.6208714362560517	0.049391902962921896
chr15:66499472	wtdmso	mtcsc	5	7	356	433	0.8687800963081862	1.0
chr15:66500080	wtdmso	mtcsc	29	38	306	386	0.9626762985896112	0.8983473951901179
chr15:66500093	wtdmso	mtcsc	2	3	347	427	0.8203650336215178	1.0
chr15:66500131	wtdmso	mtcsc	2	4	340	414	0.6088235294117647	0.6956271823438694
chr15:66500143	wtdmso	mtcsc	56	65	296	358	1.041995841995842	0.8430784109416287
chr15:66500954	wtdmso	mtcsc	20	25	292	369	1.010958904109589	1.0
chr15:66501024	wtdmso	mtcsc	62	99	243	285	0.7345055493203642	0.10295537919174694
chr15:66501074	wtdmso	mtcsc	58	80	258	322	0.9048449612403101	0.63401626163385
chr15:66501814	wtdmso	mtcsc	2	9	250	321	0.2853333333333333	0.12536663196928116
chr15:66501886	wtdmso	mtcsc	120	163	173	224	0.9532252916770099	0.8137372437403783
chr15:66502685	wtdmso	mtcsc	116	157	158	213	0.9960493429009111	1.0
chr15:66503089	wtdmso	mtcsc	19	16	233	330	1.6818669527896997	0.15853298526934953
chr15:66503155	wtdmso	mtcsc	1	3	199	265	0.4438860971524288	0.6391898264129517
chr15:66503385	wtdmso	mtcsc	102	129	113	168	1.1755505247993414	0.3701806174819683
chr15:66503419	wtdmso	mtcsc	36	42	205	301	1.2585365853658537	0.38750107016040625
chr15:69453011	wtdmso	mtcsc	80	94	258	472	1.5569849909285831	0.011327138223010591
chr15:69455222	wtdmso	mtcsc	7	9	275	499	1.4113131313131313	0.5992567325952347
chr15:69455481	wtdmso	mtcsc	8	18	377	643	0.7580312407898615	0.6811131695017325
chr15:69455502	wtdmso	mtcsc	21	36	338	562	0.9699211045364892	1.0
chr15:69455519	wtdmso	mtcsc	1	1	345	608	1.76231884057971	1.0
chr15:69455540	wtdmso	mtcsc	56	115	93	174	0.9110799438990183	0.680181118596076
chr15:72199044	wtdmso	mtcsc	2	2	100	174	1.74	0.6258947637055949
chr15:72199129	wtdmso	mtcsc	1	2	171	262	0.7660818713450293	1.0
chr15:72199305	wtdmso	mtcsc	37	49	159	220	1.0447952766012065	0.9039086274618178
chr15:72199366	wtdmso	mtcsc	10	12	186	273	1.2231182795698925	0.6622756066332907
chr15:72199401	wtdmso	mtcsc	54	99	130	169	0.7090909090909091	0.10570847872576938
chr15:72199467	wtdmso	mtcsc	10	19	93	129	0.7300509337860781	0.5484664826236816
chr15:72199499	wtdmso	mtcsc	3	1	159	244	4.60377358490566	0.30582676161371963
chr15:72199531	wtdmso	mtcsc	18	32	156	227	0.8185096153846154	0.54411935918359
chr15:72199569	wtdmso	mtcsc	69	116	104	140	0.8007294429708223	0.2759142250626315
chr15:72199645	wtdmso	mtcsc	9	22	113	184	0.666130329847144	0.435078903134616
chr15:72199708	wtdmso	mtcsc	2	9	155	241	0.34551971326164876	0.21560593710305465
chr15:72200490	wtdmso	mtcsc	12	28	146	216	0.6340508806262231	0.23486955564421785
chr15:72200502	wtdmso	mtcsc	5	12	130	204	0.6538461538461539	0.6104751025000511
chr15:72200535	wtdmso	mtcsc	5	14	124	185	0.5328341013824884	0.3335681760389419
chr15:72200587	wtdmso	mtcsc	2	1	147	218	2.9659863945578233	0.5682690701707708
chr15:72202569	wtdmso	mtcsc	30	43	101	167	1.1535804743265023	0.5905955793692733
chr15:72206761	wtdmso	mtcsc	3	20	115	189	0.2465217391304348	0.02231868382068996
chr15:72208665	wtdmso	mtcsc	13	18	74	138	1.3468468468468469	0.5477786647586783
chr15:72208782	wtdmso	mtcsc	3	3	52	111	2.1346153846153846	0.39206663016282867
chr15:72208806	wtdmso	mtcsc	21	30	38	82	1.5105263157894737	0.29144706357536737
chr15:72208827	wtdmso	mtcsc	9	25	51	91	0.6423529411764706	0.3224875128999202
chr15:72209749	wtdmso	mtcsc	3	12	42	93	0.5535714285714286	0.5543669462630982
chr15:72209758	wtdmso	mtcsc	7	9	33	86	2.026936026936027	0.24309588624415815
chr15:72209773	wtdmso	mtcsc	4	10	36	83	0.9222222222222223	1.0
chr15:72210363	wtdmso	mtcsc	24	40	20	63	1.89	0.10206368366367387
chr15:72210376	wtdmso	mtcsc	4	12	36	87	0.8055555555555556	1.0
chr15:72210386	wtdmso	mtcsc	1	2	41	89	1.0853658536585367	1.0
chr15:72210422	wtdmso	mtcsc	1	3	37	93	0.8378378378378378	1.0
chr15:72217416	wtdmso	mtcsc	8	25	25	61	0.7808	0.6543015102026483
chr15:72217430	wtdmso	mtcsc	14	24	28	73	1.5208333333333333	0.30726520030745175
chr15:72218966	wtdmso	mtcsc	2	14	35	68	0.27755102040816326	0.14394133191902153
chr15:72219026	wtdmso	mtcsc	2	2	33	73	2.212121212121212	0.5906289162741192
chr15:72219054	wtdmso	mtcsc	1	2	34	82	1.2058823529411764	1.0
chr15:72219069	wtdmso	mtcsc	7	12	27	78	1.6851851851851851	0.4018016754182626
chr15:72219108	wtdmso	mtcsc	6	11	29	73	1.3730407523510972	0.5739671761898283
chr15:73714201	wtdmso	mtcsc	4	1	16	9	2.25	0.6400151572565363
chr15:73714274	wtdmso	mtcsc	2	1	9	9	2.0	1.0
chr15:73714433	wtdmso	mtcsc	5	8	7	2	0.17857142857142858	0.09907120743034056
chr15:74920280	wtdmso	mtcsc	15	12	13	14	1.3461538461538463	0.7856961010376029
chr15:74920307	wtdmso	mtcsc	6	8	34	36	0.7941176470588235	0.7748923791264145
chr15:74920313	wtdmso	mtcsc	2	3	38	47	0.8245614035087719	1.0
chr15:74920397	wtdmso	mtcsc	10	16	26	29	0.6971153846153846	0.4834985372900297
chr15:74923666	wtdmso	mtcsc	1	1	40	43	1.075	1.0
chr15:74923677	wtdmso	mtcsc	6	10	34	32	0.5647058823529412	0.4066092852190002
chr15:74923701	wtdmso	mtcsc	13	17	29	33	0.8701825557809331	0.8253328818903871
chr15:74923722	wtdmso	mtcsc	2	2	42	49	1.1666666666666667	1.0
chr15:74923758	wtdmso	mtcsc	6	11	36	42	0.6363636363636364	0.5909242084002935
chr15:74937932	wtdmso	mtcsc	2	1	37	40	2.1621621621621623	0.6107594936708861
chr15:79313811	wtdmso	mtcsc	2	1	11	31	5.636363636363637	0.19605355884425654
chr15:79313982	wtdmso	mtcsc	2	5	16	26	0.65	1.0
chr15:79322026	wtdmso	mtcsc	2	2	15	34	2.2666666666666666	0.5854862119013062
chr15:79322062	wtdmso	mtcsc	3	4	12	34	2.125	0.38943658709816886
chr15:79322442	wtdmso	mtcsc	7	13	10	29	1.5615384615384615	0.5474128958873976
chr15:79322521	wtdmso	mtcsc	5	10	13	42	1.6153846153846154	0.5103943737545255
chr15:79322689	wtdmso	mtcsc	7	3	7	31	10.333333333333334	0.0034080122656958783
chr15:79322743	wtdmso	mtcsc	1	6	15	31	0.34444444444444444	0.660655282092456
chr15:79322754	wtdmso	mtcsc	3	6	15	47	1.5666666666666667	0.6833266723222944
chr15:82372267	wtdmso	mtcsc	2	1	9	21	4.666666666666667	0.2520161290322581
chr15:82372332	wtdmso	mtcsc	1	3	9	18	0.6666666666666666	1.0
chr15:82536759	wtdmso	mtcsc	6	43	18	142	1.1007751937984496	0.802366222523563
chr15:82536809	wtdmso	mtcsc	4	15	101	620	1.636963696369637	0.33035222626791116
chr15:82536879	wtdmso	mtcsc	2	12	104	675	1.0817307692307692	1.0
chr15:82538330	wtdmso	mtcsc	2	11	79	504	1.1599539700805523	0.6930438122333783
chr15:82540043	wtdmso	mtcsc	8	40	96	631	1.3145833333333334	0.5105301810297884
chr15:82540437	wtdmso	mtcsc	1	10	49	169	0.3448979591836735	0.4635761570132325
chr15:84669819	wtdmso	mtcsc	3	3	17	7	0.4117647058823529	0.3717064544650751
chr15:84680778	wtdmso	mtcsc	3	2	17	10	0.8823529411764706	1.0
chr15:84691568	wtdmso	mtcsc	2	2	20	11	0.55	0.6176470588235294
chr15:88899078	wtdmso	mtcsc	1	2	20	34	0.85	1.0
chr15:88899125	wtdmso	mtcsc	2	3	12	32	1.7777777777777777	0.6155822797820948
chr15:88899669	wtdmso	mtcsc	3	3	7	9	1.2857142857142858	1.0
chr15:88899695	wtdmso	mtcsc	2	4	8	8	0.5	0.6461742591773552
chr15:90228629	wtdmso	mtcsc	4	5	26	12	0.36923076923076925	0.2516047995612253
chr15:90228649	wtdmso	mtcsc	3	1	26	16	1.8461538461538463	1.0
chr15:90228944	wtdmso	mtcsc	2	3	28	13	0.30952380952380953	0.32469283328737325
chr15:90229048	wtdmso	mtcsc	3	5	25	21	0.504	0.4602136318196488
chr15:90229217	wtdmso	mtcsc	6	2	23	11	1.434782608695652	1.0
chr15:90229279	wtdmso	mtcsc	22	13	12	13	1.8333333333333333	0.29767306193818444
chr15:90229318	wtdmso	mtcsc	3	6	30	20	0.3333333333333333	0.16375472652912976
chr15:90229346	wtdmso	mtcsc	5	4	27	22	1.0185185185185186	1.0
chr15:90229382	wtdmso	mtcsc	21	17	10	10	1.2352941176470589	0.7851706220182136
chr15:90229416	wtdmso	mtcsc	2	2	28	24	0.8571428571428571	1.0
chr15:90229462	wtdmso	mtcsc	12	9	22	15	0.9090909090909091	1.0
chr15:90229477	wtdmso	mtcsc	9	4	23	11	1.076086956521739	1.0
chr15:90229481	wtdmso	mtcsc	8	6	23	11	0.6376811594202898	0.5224987576668483
chr15_KI270850v1_alt:161432	wtdmso	mtcsc	2	8	8	23	0.71875	1.0
chr16:11548159	wtdmso	mtcsc	3	8	9	12	0.5	0.4646727504733985
chr16:11548320	wtdmso	mtcsc	4	3	6	7	1.5555555555555556	1.0
chr16:11548403	wtdmso	mtcsc	8	2	3	8	10.666666666666666	0.029973122852379817
chr16:1314021	wtdmso	mtcsc	6	10	4	25	3.75	0.13097502075619522
chr16:1314028	wtdmso	mtcsc	3	9	8	26	1.0833333333333333	1.0
chr16:1314335	wtdmso	mtcsc	2	4	8	33	2.0625	0.5940451347804576
chr16:1314344	wtdmso	mtcsc	1	20	10	17	0.085	0.013420786408668683
chr16:1315653	wtdmso	mtcsc	3	10	8	27	1.0125	1.0
chr16:1324841	wtdmso	mtcsc	2	1	9	33	7.333333333333333	0.14341085271317833
chr16:1349330	wtdmso	mtcsc	6	5	9	5	0.6666666666666666	0.6968299905774666
chr16:1349376	wtdmso	mtcsc	6	5	10	5	0.6	0.6890564005922735
chr16:1349385	wtdmso	mtcsc	9	4	7	6	1.9285714285714286	0.6881679903082514
chr16:1349440	wtdmso	mtcsc	3	4	11	6	0.4090909090909091	0.3926392067124332
chr16:1349569	wtdmso	mtcsc	1	2	14	9	0.32142857142857145	0.5557692307692308
chr16:1350173	wtdmso	mtcsc	1	2	13	9	0.34615384615384615	0.5647826086956522
chr16:1350868	wtdmso	mtcsc	5	3	9	7	1.2962962962962963	1.0
chr16:14895851	wtdmso	mtcsc	6	7	4	4	0.8571428571428571	1.0
chr16:1772173	wtdmso	mtcsc	7	19	7	17	0.8947368421052632	1.0
chr16:1772210	wtdmso	mtcsc	1	4	13	37	0.7115384615384616	1.0
chr16:1772251	wtdmso	mtcsc	1	1	11	37	3.3636363636363638	0.42612244897959195
chr16:1772280	wtdmso	mtcsc	1	5	13	29	0.4461538461538462	0.6560964940587599
chr16:1772481	wtdmso	mtcsc	6	16	7	19	1.0178571428571428	1.0
chr16:1772638	wtdmso	mtcsc	2	1	11	29	5.2727272727272725	0.21278664613888665
chr16:1772644	wtdmso	mtcsc	1	5	13	30	0.46153846153846156	0.6592661116250387
chr16:1773009	wtdmso	mtcsc	1	2	10	23	1.15	1.0
chr16:1773042	wtdmso	mtcsc	2	7	12	25	0.5952380952380952	0.7005999829375316
chr16:1788583	wtdmso	mtcsc	2	3	8	36	3.0	0.266726764711435
chr16:1788600	wtdmso	mtcsc	1	2	9	35	1.9444444444444444	0.5208140610545791
chr16:1789138	wtdmso	mtcsc	3	9	7	36	1.7142857142857142	0.6727861954479311
chr16:18782968	wtdmso	mtcsc	4	20	13	28	0.4307692307692308	0.24692860005250933
chr16:18783044	wtdmso	mtcsc	5	12	264	469	0.7402146464646465	0.7988242346808607
chr16:18783066	wtdmso	mtcsc	12	21	243	461	1.0840681951793063	0.8524837782569494
chr16:18783088	wtdmso	mtcsc	9	11	222	394	1.452088452088452	0.4800894360808454
