site	cond1	cond2	mod_cond1	mod_cond2	unmod_cond1	unmod_cond2	odds_ratio	pvalue	chrom	genome_pos	transcript_id	gene_ids	gene_name	mod_ratio_cond1	mod_ratio_cond2	delta_modratio
chr13:48261432	wtdmso	mtcsc	10	2	21	13	3.095238095238096	0.2845768288280337	chr13	48261432	ENST00000647800.2	ENSG00000136156.15	ITM2B	0.3225806451612903	0.13333333333333333	-0.18924731182795698
chr13:48261598	wtdmso	mtcsc	3	2	31	13	0.6290322580645161	0.6351954287728043	chr13	48261598	ENST00000647800.2	ENSG00000136156.15	ITM2B	0.08823529411764706	0.13333333333333333	0.04509803921568627
chr13:48261803	wtdmso	mtcsc	1	1	33	15	0.4545454545454545	0.5420408163265308	chr13	48261803	ENST00000647800.2	ENSG00000136156.15	ITM2B	0.029411764705882353	0.0625	0.03308823529411765
chr13:73077237	wtdmso	mtcsc	2	1	10	9	1.8	1.0	chr13	73077237	ENST00000377687.6	ENSG00000102554.14	KLF5	0.16666666666666666	0.1	-0.06666666666666665
chr13:75526505	wtdmso	mtcsc	6	9	36	41	0.7592592592592593	0.778923893577763	chr13	75526505	ENST00000355801.4,ENST00000406936.7,flairiso34932-1,flairiso34933-1,flairiso34939-1	ENSG00000188243.12	COMMD6	0.14285714285714285	0.18	0.037142857142857144
chr13:75526541	wtdmso	mtcsc	6	4	8	20	3.75	0.126922256425454	chr13	75526541	ENST00000355801.4,ENST00000406936.7,flairiso34933-1	ENSG00000188243.12	COMMD6	0.42857142857142855	0.16666666666666666	-0.26190476190476186
chr13:75530245	wtdmso	mtcsc	2	5	32	43	0.5375	0.693729300333028	chr13	75530245	ENST00000355801.4,ENST00000406936.7,flairiso34932-1,flairiso34933-1,flairiso34939-1	ENSG00000188243.12	COMMD6	0.058823529411764705	0.10416666666666667	0.045343137254901966
chr13:98019655	wtdmso	mtcsc	1	1	9	9	1.0	1.0	chr13	98019655	ENST00000490680.5,flairiso44791-1	ENSG00000065150.21	IPO5	0.1	0.1	0.0
chr13:98021753	wtdmso	mtcsc	1	3	9	8	0.2962962962962963	0.5864661654135339	chr13	98021753	ENST00000490680.5,flairiso44791-1	ENSG00000065150.21	IPO5	0.1	0.2727272727272727	0.1727272727272727
chr13:99562753	wtdmso	mtcsc	2	1	8	11	2.75	0.5714285714285713	chr13	99562753	ENST00000376387.5	ENSG00000125304.10	TM9SF2	0.2	0.08333333333333333	-0.11666666666666668
chr14:102081307	wtdmso	mtcsc	2	1	9	15	3.333333333333333	0.5487179487179487	chr14	102081307	ENST00000216281.12	ENSG00000080824.18	HSP90AA1	0.18181818181818182	0.0625	-0.11931818181818182
chr14:104759569	wtdmso	mtcsc	6	5	4	5	1.5	1.0	chr14	104759569	ENST00000329967.11	ENSG00000184990.13	SIVA1	0.6	0.5	-0.09999999999999998
chr14:104769517	wtdmso	mtcsc	2	4	10	21	1.05	1.0	chr14	104769517	ENST00000407796.6	ENSG00000142208.16	AKT1	0.16666666666666666	0.16	-0.006666666666666654
chr14:104769564	wtdmso	mtcsc	1	1	11	23	2.090909090909091	1.0	chr14	104769564	ENST00000407796.6	ENSG00000142208.16	AKT1	0.08333333333333333	0.041666666666666664	-0.041666666666666664
chr14:104769662	wtdmso	mtcsc	3	2	9	13	2.1666666666666665	0.6280193236714976	chr14	104769662	ENST00000407796.6	ENSG00000142208.16	AKT1	0.25	0.13333333333333333	-0.11666666666666667
chr14:104769738	wtdmso	mtcsc	1	1	10	21	2.1	1.0	chr14	104769738	ENST00000407796.6	ENSG00000142208.16	AKT1	0.09090909090909091	0.045454545454545456	-0.045454545454545456
chr14:104770054	wtdmso	mtcsc	7	5	3	19	8.866666666666667	0.0151422646580665	chr14	104770054	ENST00000407796.6	ENSG00000142208.16	AKT1	0.7	0.20833333333333334	-0.4916666666666666
chr14:104770328	wtdmso	mtcsc	3	7	7	6	0.3673469387755102	0.4015345268542198	chr14	104770328	ENST00000407796.6	ENSG00000142208.16	AKT1	0.3	0.5384615384615384	0.23846153846153845
chr14:105250730	wtdmso	mtcsc	3	4	7	20	2.142857142857143	0.3942615978538245	chr14	105250730	ENST00000392554.7,ENST00000463376.6	ENSG00000184887.13	BTBD6	0.3	0.16666666666666666	-0.13333333333333333
chr14:105250801	wtdmso	mtcsc	2	2	8	21	2.625	0.5672043010752689	chr14	105250801	ENST00000392554.7,ENST00000463376.6	ENSG00000184887.13	BTBD6	0.2	0.08695652173913043	-0.11304347826086958
chr14:105479591	wtdmso	mtcsc	3	7	9	7	0.3333333333333333	0.2475164894333019	chr14	105479591	ENST00000329146.8	ENSG00000182809.10	CRIP2	0.25	0.5	0.25
chr14:105479627	wtdmso	mtcsc	3	1	9	23	7.666666666666667	0.0980392156862744	chr14	105479627	ENST00000329146.8	ENSG00000182809.10	CRIP2	0.25	0.041666666666666664	-0.20833333333333334
chr14:20311642	wtdmso	mtcsc	2	5	8	5	0.25	0.3498452012383901	chr14	20311642	ENST00000358932.9	ENSG00000100814.18	CCNB1IP1	0.2	0.5	0.3
chr14:20476546	wtdmso	mtcsc	1	2	10	8	0.4	0.5864661654135338	chr14	20476546	ENST00000361505.9	ENSG00000198805.11	PNP	0.09090909090909091	0.2	0.1090909090909091
chr14:20476811	wtdmso	mtcsc	1	1	10	10	1.0	1.0	chr14	20476811	ENST00000361505.9	ENSG00000198805.11	PNP	0.09090909090909091	0.09090909090909091	0.0
chr14:20476927	wtdmso	mtcsc	2	5	9	7	0.3111111111111111	0.3707093821510298	chr14	20476927	ENST00000361505.9	ENSG00000198805.11	PNP	0.18181818181818182	0.4166666666666667	0.23484848484848486
chr14:20477008	wtdmso	mtcsc	1	1	9	11	1.2222222222222223	1.0	chr14	20477008	ENST00000361505.9	ENSG00000198805.11	PNP	0.1	0.08333333333333333	-0.016666666666666677
chr14:20477019	wtdmso	mtcsc	4	6	6	6	0.6666666666666666	0.691355084543939	chr14	20477019	ENST00000361505.9	ENSG00000198805.11	PNP	0.4	0.5	0.09999999999999998
chr14:21210604	wtdmso	mtcsc	2	1	28	25	1.7857142857142858	1.0	chr14	21210604	ENST00000430246.6,ENST00000553300.5-0,ENST00000554969.5,ENST00000557201.5-0	ENSG00000092199.17	HNRNPC	0.06666666666666667	0.038461538461538464	-0.028205128205128202
chr14:21210621	wtdmso	mtcsc	2	6	14	8	0.1904761904761904	0.1010272641457049	chr14	21210621	ENST00000553300.5-0,ENST00000554969.5,ENST00000557201.5-0	ENSG00000092199.17	HNRNPC	0.125	0.42857142857142855	0.30357142857142855
chr14:21210852	wtdmso	mtcsc	3	2	28	15	0.8035714285714286	1.0	chr14	21210852	ENST00000553300.5-0,ENST00000554969.5,ENST00000557201.5-0,flairiso35052-1	ENSG00000092199.17	HNRNPC	0.0967741935483871	0.11764705882352941	0.020872865275142316
chr14:21210966	wtdmso	mtcsc	6	4	36	36	1.5	0.7383482825480396	chr14	21210966	ENST00000430246.6,ENST00000553300.5-0,ENST00000554455.5,ENST00000554969.5,ENST00000557201.5-0,flairiso35052-1	ENSG00000092199.17	HNRNPC	0.14285714285714285	0.1	-0.042857142857142844
chr14:21211229	wtdmso	mtcsc	1	2	39	43	0.5512820512820513	1.0	chr14	21211229	ENST00000430246.6,ENST00000553300.5-0,ENST00000554455.5,ENST00000554969.5,ENST00000557201.5-0,flairiso35052-1	ENSG00000092199.17	HNRNPC	0.025	0.044444444444444446	0.019444444444444445
chr14:21211448	wtdmso	mtcsc	2	4	10	30	1.5	0.6435212423769479	chr14	21211448	ENST00000553300.5-0,ENST00000554455.5,ENST00000554969.5,ENST00000557201.5-0	ENSG00000092199.17	HNRNPC	0.16666666666666666	0.11764705882352941	-0.04901960784313725
chr14:21211503	wtdmso	mtcsc	1	1	24	35	1.4583333333333333	1.0	chr14	21211503	ENST00000553300.5-0,ENST00000554455.5,ENST00000554969.5,ENST00000557201.5-0	ENSG00000092199.17	HNRNPC	0.04	0.027777777777777776	-0.012222222222222225
chr14:22575115	wtdmso	mtcsc	6	5	16	10	0.75	0.7277255008067021	chr14	22575115	ENST00000250498.9	ENSG00000129562.11	DAD1	0.2727272727272727	0.3333333333333333	0.06060606060606061
chr14:22575202	wtdmso	mtcsc	1	4	20	10	0.125	0.1336035880627911	chr14	22575202	ENST00000250498.9	ENSG00000129562.11	DAD1	0.047619047619047616	0.2857142857142857	0.23809523809523808
chr14:22589009	wtdmso	mtcsc	1	2	20	12	0.3	0.5508021390374331	chr14	22589009	ENST00000250498.9	ENSG00000129562.11	DAD1	0.047619047619047616	0.14285714285714285	0.09523809523809523
chr14:22771310	wtdmso	mtcsc	1	2	9	16	0.8888888888888888	1.0	chr14	22771310	ENST00000285848.9,ENST00000612549.6	ENSG00000155463.14	OXA1L	0.1	0.1111111111111111	0.0111111111111111
chr14:22771557	wtdmso	mtcsc	2	5	8	14	0.7	1.0	chr14	22771557	ENST00000285848.9,ENST00000612549.6	ENSG00000155463.14	OXA1L	0.2	0.2631578947368421	0.06315789473684208
chr14:22771603	wtdmso	mtcsc	5	9	5	7	0.7777777777777778	1.0	chr14	22771603	ENST00000285848.9,ENST00000612549.6	ENSG00000155463.14	OXA1L	0.5	0.5625	0.0625
chr14:22771621	wtdmso	mtcsc	3	6	7	11	0.7857142857142857	1.0	chr14	22771621	ENST00000285848.9,ENST00000612549.6	ENSG00000155463.14	OXA1L	0.3	0.35294117647058826	0.05294117647058827
chr14:22771654	wtdmso	mtcsc	8	6	3	12	5.333333333333333	0.0604329414240248	chr14	22771654	ENST00000285848.9,ENST00000612549.6	ENSG00000155463.14	OXA1L	0.7272727272727273	0.3333333333333333	-0.393939393939394
chr14:22877089	wtdmso	mtcsc	3	5	23	17	0.4434782608695652	0.4417357582779192	chr14	22877089	ENST00000359591.9	ENSG00000197324.9	LRP10	0.11538461538461539	0.22727272727272727	0.11188811188811187
chr14:22877394	wtdmso	mtcsc	3	3	22	25	1.1363636363636365	1.0	chr14	22877394	ENST00000359591.9	ENSG00000197324.9	LRP10	0.12	0.10714285714285714	-0.012857142857142859
chr14:22877415	wtdmso	mtcsc	1	3	32	29	0.3020833333333333	0.3553113553113552	chr14	22877415	ENST00000359591.9	ENSG00000197324.9	LRP10	0.030303030303030304	0.09375	0.0634469696969697
chr14:22877531	wtdmso	mtcsc	2	3	29	25	0.5747126436781609	0.6606114670343037	chr14	22877531	ENST00000359591.9	ENSG00000197324.9	LRP10	0.06451612903225806	0.10714285714285714	0.042626728110599074
chr14:22877647	wtdmso	mtcsc	2	4	34	30	0.4411764705882353	0.4221035291768582	chr14	22877647	ENST00000359591.9	ENSG00000197324.9	LRP10	0.05555555555555555	0.11764705882352941	0.06209150326797386
chr14:22877751	wtdmso	mtcsc	1	1	25	26	1.04	1.0	chr14	22877751	ENST00000359591.9	ENSG00000197324.9	LRP10	0.038461538461538464	0.037037037037037035	-0.0014245014245014287
chr14:22877847	wtdmso	mtcsc	8	8	16	16	1.0	1.0	chr14	22877847	ENST00000359591.9	ENSG00000197324.9	LRP10	0.3333333333333333	0.3333333333333333	0.0
chr14:22877948	wtdmso	mtcsc	3	1	25	32	3.84	0.3248086154199921	chr14	22877948	ENST00000359591.9	ENSG00000197324.9	LRP10	0.10714285714285714	0.030303030303030304	-0.07683982683982683
chr14:23026023	wtdmso	mtcsc	3	9	8	19	0.7916666666666666	1.0	chr14	23026023	ENST00000361611.11	ENSG00000100804.19	PSMB5	0.2727272727272727	0.32142857142857145	0.048701298701298745
chr14:23026050	wtdmso	mtcsc	8	13	2	11	3.3846153846153846	0.2507786429365962	chr14	23026050	ENST00000361611.11	ENSG00000100804.19	PSMB5	0.8	0.5416666666666666	-0.2583333333333334
chr14:23026134	wtdmso	mtcsc	2	2	9	27	3.0	0.3003063792537477	chr14	23026134	ENST00000361611.11	ENSG00000100804.19	PSMB5	0.18181818181818182	0.06896551724137931	-0.11285266457680251
chr14:24137003	wtdmso	mtcsc	1	1	22	13	0.5909090909090909	1.0	chr14	24137003	ENST00000206451.11	ENSG00000092010.15	PSME1	0.043478260869565216	0.07142857142857142	0.02795031055900621
chr14:24137720	wtdmso	mtcsc	11	11	18	18	1.0	1.0	chr14	24137720	ENST00000206451.11	ENSG00000092010.15	PSME1	0.3793103448275862	0.3793103448275862	0.0
chr14:24138216	wtdmso	mtcsc	2	1	23	27	2.347826086956522	0.5966020660804234	chr14	24138216	ENST00000206451.11	ENSG00000092010.15	PSME1	0.08	0.03571428571428571	-0.04428571428571429
chr14:24138372	wtdmso	mtcsc	2	1	30	28	1.8666666666666667	1.0	chr14	24138372	ENST00000206451.11	ENSG00000092010.15	PSME1	0.0625	0.034482758620689655	-0.028017241379310345
chr14:24138748	wtdmso	mtcsc	3	1	27	24	2.6666666666666665	0.6173637683071646	chr14	24138748	ENST00000206451.11	ENSG00000092010.15	PSME1	0.1	0.04	-0.060000000000000005
chr14:24138763	wtdmso	mtcsc	3	1	32	35	3.28125	0.3570116350275565	chr14	24138763	ENST00000206451.11,ENST00000561435.5	ENSG00000092010.15	PSME1	0.08571428571428572	0.027777777777777776	-0.05793650793650794
chr14:24217055	wtdmso	mtcsc	1	1	10	9	0.9	1.0	chr14	24217055	ENST00000250495.10	ENSG00000129559.13	NEDD8	0.09090909090909091	0.1	0.009090909090909094
chr14:24218395	wtdmso	mtcsc	9	1	19	10	4.7368421052631575	0.228249896755839	chr14	24218395	ENST00000250495.10	ENSG00000129559.13	NEDD8	0.32142857142857145	0.09090909090909091	-0.23051948051948054
chr14:35308940	wtdmso	mtcsc	4	5	8	30	3.0	0.2049726343900506	chr14	35308940	ENST00000261479.9,ENST00000553809.5-0	ENSG00000100902.11	PSMA6	0.3333333333333333	0.14285714285714285	-0.19047619047619047
chr14:35308940	wtdmso	mtcsc	4	5	8	30	3.0	0.2049726343900506	chr14	35308940	ENST00000261479.9,ENST00000553809.5-0	ENSG00000258790.1	AL121594.1	0.3333333333333333	0.14285714285714285	-0.19047619047619047
chr14:35308958	wtdmso	mtcsc	1	6	12	33	0.4583333333333333	0.6643181694509442	chr14	35308958	ENST00000261479.9,ENST00000553809.5-0	ENSG00000100902.11	PSMA6	0.07692307692307693	0.15384615384615385	0.07692307692307693
chr14:35308958	wtdmso	mtcsc	1	6	12	33	0.4583333333333333	0.6643181694509442	chr14	35308958	ENST00000261479.9,ENST00000553809.5-0	ENSG00000258790.1	AL121594.1	0.07692307692307693	0.15384615384615385	0.07692307692307693
chr14:35310784	wtdmso	mtcsc	1	4	11	36	0.8181818181818182	1.0	chr14	35310784	ENST00000261479.9,ENST00000553809.5-0	ENSG00000100902.11	PSMA6	0.08333333333333333	0.1	0.016666666666666677
chr14:35310784	wtdmso	mtcsc	1	4	11	36	0.8181818181818182	1.0	chr14	35310784	ENST00000261479.9,ENST00000553809.5-0	ENSG00000258790.1	AL121594.1	0.08333333333333333	0.1	0.016666666666666677
chr14:35314360	wtdmso	mtcsc	4	1	9	38	16.88888888888889	0.0112244897959183	chr14	35314360	ENST00000261479.9,ENST00000553809.5-0	ENSG00000100902.11	PSMA6	0.3076923076923077	0.02564102564102564	-0.28205128205128205
chr14:35314360	wtdmso	mtcsc	4	1	9	38	16.88888888888889	0.0112244897959183	chr14	35314360	ENST00000261479.9,ENST00000553809.5-0	ENSG00000258790.1	AL121594.1	0.3076923076923077	0.02564102564102564	-0.28205128205128205
chr14:35401691	wtdmso	mtcsc	1	1	25	12	0.48	1.0	chr14	35401691	ENST00000216797.9	ENSG00000100906.10	NFKBIA	0.038461538461538464	0.07692307692307693	0.038461538461538464
chr14:35401695	wtdmso	mtcsc	15	3	15	12	4.0	0.0631578002100831	chr14	35401695	ENST00000216797.9	ENSG00000100906.10	NFKBIA	0.5	0.2	-0.3
chr14:35401726	wtdmso	mtcsc	5	2	24	25	2.6041666666666665	0.4239355261830289	chr14	35401726	ENST00000216797.9	ENSG00000100906.10	NFKBIA	0.1724137931034483	0.07407407407407407	-0.09833971902937422
chr14:35401789	wtdmso	mtcsc	3	3	13	12	0.9230769230769232	1.0	chr14	35401789	ENST00000216797.9	ENSG00000100906.10	NFKBIA	0.1875	0.2	0.012500000000000011
chr14:35401832	wtdmso	mtcsc	13	6	14	12	1.8571428571428568	0.3709267797843559	chr14	35401832	ENST00000216797.9	ENSG00000100906.10	NFKBIA	0.48148148148148145	0.3333333333333333	-0.14814814814814814
chr14:35401986	wtdmso	mtcsc	13	15	5	2	0.3466666666666667	0.4017595307917888	chr14	35401986	ENST00000216797.9	ENSG00000100906.10	NFKBIA	0.7222222222222222	0.8823529411764706	0.16013071895424835
chr14:35402430	wtdmso	mtcsc	1	1	30	18	0.6	1.0	chr14	35402430	ENST00000216797.9	ENSG00000100906.10	NFKBIA	0.03225806451612903	0.05263157894736842	0.020373514431239387
chr14:35402644	wtdmso	mtcsc	1	2	27	15	0.2777777777777778	0.5471458773784357	chr14	35402644	ENST00000216797.9	ENSG00000100906.10	NFKBIA	0.03571428571428571	0.11764705882352941	0.0819327731092437
chr14:35403206	wtdmso	mtcsc	2	1	11	13	2.363636363636364	0.5955555555555554	chr14	35403206	ENST00000216797.9	ENSG00000100906.10	NFKBIA	0.15384615384615385	0.07142857142857142	-0.08241758241758243
chr14:35403702	wtdmso	mtcsc	1	2	16	15	0.46875	1.0	chr14	35403702	ENST00000216797.9	ENSG00000100906.10	NFKBIA	0.058823529411764705	0.11764705882352941	0.058823529411764705
chr14:35404540	wtdmso	mtcsc	1	1	13	14	1.0769230769230769	1.0	chr14	35404540	ENST00000216797.9	ENSG00000100906.10	NFKBIA	0.07142857142857142	0.06666666666666667	-0.004761904761904759
chr14:49583590	wtdmso	mtcsc	2	3	56	367	4.369047619047619	0.1377964974956527	chr14	49583590	ENST00000245458.10,flairiso35306-1	ENSG00000213741.10	RPS29	0.034482758620689655	0.008108108108108109	-0.026374650512581546
chr14:49583670	wtdmso	mtcsc	18	103	49	329	1.1733703190013869	0.6458639145356683	chr14	49583670	ENST00000245458.10,flairiso35306-1	ENSG00000213741.10	RPS29	0.26865671641791045	0.23842592592592593	-0.030230790491984516
chr14:49618782	wtdmso	mtcsc	3	4	32	21	0.4921875	0.4360080342423693	chr14	49618782	ENST00000298289.7,flairiso35321-1	ENSG00000165502.7	RPL36AL	0.08571428571428572	0.16	0.07428571428571429
chr14:49618828	wtdmso	mtcsc	14	12	21	12	0.6666666666666666	0.5942167439732493	chr14	49618828	ENST00000298289.7,flairiso35321-1	ENSG00000165502.7	RPL36AL	0.4	0.5	0.09999999999999998
chr14:49618877	wtdmso	mtcsc	1	3	32	24	0.25	0.3178504414162232	chr14	49618877	ENST00000298289.7,flairiso35321-1	ENSG00000165502.7	RPL36AL	0.030303030303030304	0.1111111111111111	0.0808080808080808
chr14:49619034	wtdmso	mtcsc	6	3	15	8	1.0666666666666669	1.0	chr14	49619034	ENST00000298289.7,flairiso35321-1	ENSG00000165502.7	RPL36AL	0.2857142857142857	0.2727272727272727	-0.012987012987012991
chr14:54427365	wtdmso	mtcsc	1	1	24	14	0.5833333333333334	1.0	chr14	54427365	ENST00000216416.9	ENSG00000100528.12	CNIH1	0.04	0.06666666666666667	0.026666666666666665
chr14:54427461	wtdmso	mtcsc	3	6	21	18	0.4285714285714285	0.4613967970456547	chr14	54427461	ENST00000216416.9	ENSG00000100528.12	CNIH1	0.125	0.25	0.125
chr14:54427497	wtdmso	mtcsc	4	3	21	10	0.6349206349206349	0.6716278972470924	chr14	54427497	ENST00000216416.9	ENSG00000100528.12	CNIH1	0.16	0.23076923076923078	0.07076923076923078
chr14:54427533	wtdmso	mtcsc	7	6	18	17	1.101851851851852	1.0	chr14	54427533	ENST00000216416.9	ENSG00000100528.12	CNIH1	0.28	0.2608695652173913	-0.01913043478260873
chr14:54427551	wtdmso	mtcsc	2	4	13	20	0.7692307692307693	1.0	chr14	54427551	ENST00000216416.9	ENSG00000100528.12	CNIH1	0.13333333333333333	0.16666666666666666	0.033333333333333326
chr14:54427644	wtdmso	mtcsc	3	3	9	7	0.7777777777777778	1.0	chr14	54427644	ENST00000216416.9	ENSG00000100528.12	CNIH1	0.25	0.3	0.04999999999999999
chr14:54427811	wtdmso	mtcsc	1	2	24	20	0.4166666666666667	0.5929694727104534	chr14	54427811	ENST00000216416.9	ENSG00000100528.12	CNIH1	0.04	0.09090909090909091	0.05090909090909091
chr14:54430391	wtdmso	mtcsc	1	1	23	10	0.4347826086956521	0.5361344537815125	chr14	54430391	ENST00000216416.9	ENSG00000100528.12	CNIH1	0.041666666666666664	0.09090909090909091	0.04924242424242425
chr14:55138108	wtdmso	mtcsc	3	10	32	38	0.35625	0.2204552788039678	chr14	55138108	ENST00000254301.14,flairiso35384-1	ENSG00000131981.16	LGALS3	0.08571428571428572	0.20833333333333334	0.12261904761904763
chr14:55138304	wtdmso	mtcsc	6	7	29	37	1.0935960591133005	1.0	chr14	55138304	ENST00000254301.14,flairiso35384-1	ENSG00000131981.16	LGALS3	0.17142857142857143	0.1590909090909091	-0.012337662337662342
chr14:55142690	wtdmso	mtcsc	7	6	31	48	1.8064516129032255	0.3713165719507829	chr14	55142690	ENST00000254301.14,flairiso35384-1	ENSG00000131981.16	LGALS3	0.18421052631578946	0.1111111111111111	-0.07309941520467836
chr14:55145132	wtdmso	mtcsc	2	6	36	46	0.4259259259259259	0.4593548277922386	chr14	55145132	ENST00000254301.14,flairiso35384-1	ENSG00000131981.16	LGALS3	0.05263157894736842	0.11538461538461539	0.06275303643724697
chr14:55145137	wtdmso	mtcsc	1	1	35	51	1.457142857142857	1.0	chr14	55145137	ENST00000254301.14,flairiso35384-1	ENSG00000131981.16	LGALS3	0.027777777777777776	0.019230769230769232	-0.008547008547008544
chr14:55145198	wtdmso	mtcsc	2	4	35	47	0.6714285714285714	1.0	chr14	55145198	ENST00000254301.14,flairiso35384-1	ENSG00000131981.16	LGALS3	0.05405405405405406	0.0784313725490196	0.02437731849496555
chr14:55145216	wtdmso	mtcsc	3	6	32	41	0.640625	0.7259291117304476	chr14	55145216	ENST00000254301.14,flairiso35384-1	ENSG00000131981.16	LGALS3	0.08571428571428572	0.1276595744680851	0.04194528875379938
chr14:61747661	wtdmso	mtcsc	7	1	17	15	6.176470588235294	0.1140473171432923	chr14	61747661	ENST00000337138.9,ENST00000394997.5	ENSG00000100644.17	HIF1A	0.2916666666666667	0.0625	-0.22916666666666669
chr14:61747898	wtdmso	mtcsc	3	2	27	15	0.8333333333333334	1.0	chr14	61747898	ENST00000337138.9,ENST00000394997.5	ENSG00000100644.17	HIF1A	0.1	0.11764705882352941	0.017647058823529405
chr14:61747956	wtdmso	mtcsc	1	1	33	30	0.9090909090909092	1.0	chr14	61747956	ENST00000337138.9,ENST00000394997.5,flairiso35449-1	ENSG00000100644.17	HIF1A	0.029411764705882353	0.03225806451612903	0.002846299810246679
chr14:61748212	wtdmso	mtcsc	8	13	34	31	0.5610859728506787	0.3190707519260959	chr14	61748212	ENST00000323441.10-0,ENST00000337138.9,ENST00000394997.5,flairiso35449-1	ENSG00000100644.17	HIF1A	0.19047619047619047	0.29545454545454547	0.104978354978355
chr14:68787826	wtdmso	mtcsc	17	6	50	17	0.9633333333333334	1.0	chr14	68787826	ENST00000336440.3-0,ENST00000439696.3,flairiso35507-1,flairiso35508-1	ENSG00000185650.10	ZFP36L1	0.2537313432835821	0.2608695652173913	0.007138221933809197
chr14:68787894	wtdmso	mtcsc	1	1	51	18	0.3529411764705882	0.4663983903420522	chr14	68787894	ENST00000336440.3-0,ENST00000439696.3,flairiso35507-1	ENSG00000185650.10	ZFP36L1	0.019230769230769232	0.05263157894736842	0.033400809716599186
chr14:68787916	wtdmso	mtcsc	7	5	38	14	0.5157894736842106	0.3180414528145998	chr14	68787916	ENST00000336440.3-0,ENST00000439696.3,flairiso35507-1	ENSG00000185650.10	ZFP36L1	0.15555555555555556	0.2631578947368421	0.10760233918128653
chr14:68787989	wtdmso	mtcsc	12	5	37	11	0.7135135135135136	0.7441367924993203	chr14	68787989	ENST00000336440.3-0,ENST00000439696.3,flairiso35508-1	ENSG00000185650.10	ZFP36L1	0.24489795918367346	0.3125	0.06760204081632654
chr14:68788016	wtdmso	mtcsc	7	5	42	14	0.4666666666666667	0.2936023006005083	chr14	68788016	ENST00000336440.3-0,ENST00000439696.3,flairiso35507-1	ENSG00000185650.10	ZFP36L1	0.14285714285714285	0.2631578947368421	0.12030075187969924
chr14:68788060	wtdmso	mtcsc	31	12	17	6	0.9117647058823528	1.0	chr14	68788060	ENST00000336440.3-0,ENST00000439696.3,flairiso35507-1	ENSG00000185650.10	ZFP36L1	0.6458333333333334	0.6666666666666666	0.02083333333333326
chr14:68788103	wtdmso	mtcsc	8	2	31	15	1.935483870967742	0.7062650029903572	chr14	68788103	ENST00000439696.3,flairiso35507-1	ENSG00000185650.10	ZFP36L1	0.20512820512820512	0.11764705882352941	-0.08748114630467571
chr14:68788168	wtdmso	mtcsc	4	2	32	14	0.875	1.0	chr14	68788168	ENST00000439696.3	ENSG00000185650.10	ZFP36L1	0.1111111111111111	0.125	0.013888888888888895
chr14:68788441	wtdmso	mtcsc	1	2	27	11	0.2037037037037037	0.2317073170731707	chr14	68788441	ENST00000439696.3	ENSG00000185650.10	ZFP36L1	0.03571428571428571	0.15384615384615385	0.11813186813186814
chr14:68788689	wtdmso	mtcsc	2	3	26	12	0.3076923076923077	0.3235961429381735	chr14	68788689	ENST00000439696.3	ENSG00000185650.10	ZFP36L1	0.07142857142857142	0.2	0.1285714285714286
chr14:68788699	wtdmso	mtcsc	4	2	22	11	1.0	1.0	chr14	68788699	ENST00000439696.3	ENSG00000185650.10	ZFP36L1	0.15384615384615385	0.15384615384615385	0.0
chr14:68788756	wtdmso	mtcsc	7	5	11	10	1.2727272727272727	1.0	chr14	68788756	ENST00000439696.3	ENSG00000185650.10	ZFP36L1	0.3888888888888889	0.3333333333333333	-0.05555555555555558
chr14:68789134	wtdmso	mtcsc	1	1	16	11	0.6875	1.0	chr14	68789134	ENST00000439696.3	ENSG00000185650.10	ZFP36L1	0.058823529411764705	0.08333333333333333	0.024509803921568624
chr14:68789345	wtdmso	mtcsc	5	2	11	8	1.818181818181818	0.6679841897233201	chr14	68789345	ENST00000439696.3	ENSG00000185650.10	ZFP36L1	0.3125	0.2	-0.11249999999999999
chr14:68789515	wtdmso	mtcsc	2	2	13	8	0.6153846153846154	1.0	chr14	68789515	ENST00000439696.3	ENSG00000185650.10	ZFP36L1	0.13333333333333333	0.2	0.06666666666666668
chr14:68874645	wtdmso	mtcsc	3	5	74	68	0.5513513513513514	0.48607694087907	chr14	68874645	ENST00000193403.10,flairiso35509-1	ENSG00000072110.13	ACTN1	0.03896103896103896	0.0684931506849315	0.029532111723892543
chr14:68874653	wtdmso	mtcsc	1	1	73	71	0.9726027397260274	1.0	chr14	68874653	ENST00000193403.10,flairiso35509-1	ENSG00000072110.13	ACTN1	0.013513513513513514	0.013888888888888888	0.00037537537537537385
chr14:68874704	wtdmso	mtcsc	28	36	46	35	0.5917874396135265	0.1343735646686059	chr14	68874704	ENST00000193403.10,flairiso35509-1	ENSG00000072110.13	ACTN1	0.3783783783783784	0.5070422535211268	0.12866387514274835
chr14:68874865	wtdmso	mtcsc	2	3	63	64	0.6772486772486772	1.0	chr14	68874865	ENST00000193403.10,flairiso35509-1	ENSG00000072110.13	ACTN1	0.03076923076923077	0.04477611940298507	0.014006888633754301
chr14:68874904	wtdmso	mtcsc	8	10	55	58	0.8436363636363636	0.8033287852836755	chr14	68874904	ENST00000193403.10,flairiso35509-1	ENSG00000072110.13	ACTN1	0.12698412698412698	0.14705882352941177	0.020074696545284793
chr14:68875015	wtdmso	mtcsc	9	7	51	57	1.4369747899159664	0.5958811262654425	chr14	68875015	ENST00000193403.10,flairiso35509-1	ENSG00000072110.13	ACTN1	0.15	0.109375	-0.040624999999999994
