site	cond1	cond2	mod_cond1	mod_cond2	unmod_cond1	unmod_cond2	odds_ratio	pvalue	chrom	genome_pos	transcript_id	gene_ids	gene_name	mod_ratio_cond1	mod_ratio_cond2	delta_modratio
chr11:1761433	wtdmso	wtcsc	1	4	36	38	0.2638888888888889	0.3639205564588642	chr11	1761433	ENST00000236671.7,flairiso31532-1	ENSG00000250644.3	AC068580.4	0.02702702702702703	0.09523809523809523	0.0682110682110682
chr11:18269203	wtdmso	wtcsc	1	1	38	29	0.7631578947368421	1.0	chr11	18269203	ENST00000356524.9	ENSG00000173432.12	SAA1	0.02564102564102564	0.03333333333333333	0.007692307692307693
chr11:18269278	wtdmso	wtcsc	11	5	28	25	1.9642857142857144	0.3889854794827893	chr11	18269278	ENST00000356524.9	ENSG00000173432.12	SAA1	0.28205128205128205	0.16666666666666666	-0.11538461538461539
chr11:18269763	wtdmso	wtcsc	5	5	33	28	0.8484848484848485	1.0	chr11	18269763	ENST00000356524.9	ENSG00000173432.12	SAA1	0.13157894736842105	0.15151515151515152	0.019936204146730474
chr11:18396889	wtdmso	wtcsc	5	18	50	43	0.2388888888888889	0.009319067152432	chr11	18396889	ENST00000379412.9-0,ENST00000422447.8,flairiso31751-1	ENSG00000134333.14	LDHA	0.09090909090909091	0.29508196721311475	0.20417287630402384
chr11:18399431	wtdmso	wtcsc	6	9	81	93	0.7654320987654321	0.7886722692881178	chr11	18399431	ENST00000379412.9-0,ENST00000422447.8,flairiso31751-1	ENSG00000134333.14	LDHA	0.06896551724137931	0.08823529411764706	0.019269776876267755
chr11:18399444	wtdmso	wtcsc	20	35	62	61	0.5622119815668203	0.1037554779916163	chr11	18399444	ENST00000379412.9-0,ENST00000422447.8,flairiso31751-1	ENSG00000134333.14	LDHA	0.24390243902439024	0.3645833333333333	0.12068089430894308
chr11:18399523	wtdmso	wtcsc	7	6	57	75	1.5350877192982455	0.5622433474973006	chr11	18399523	ENST00000379412.9-0,ENST00000422447.8,flairiso31751-1	ENSG00000134333.14	LDHA	0.109375	0.07407407407407407	-0.03530092592592593
chr11:18400836	wtdmso	wtcsc	3	1	87	102	3.5172413793103448	0.340465925039656	chr11	18400836	ENST00000379412.9-0,ENST00000422447.8,flairiso31751-1	ENSG00000134333.14	LDHA	0.03333333333333333	0.009708737864077669	-0.023624595469255664
chr11:18400847	wtdmso	wtcsc	17	23	75	79	0.7785507246376812	0.594385363167973	chr11	18400847	ENST00000379412.9-0,ENST00000422447.8,flairiso31751-1	ENSG00000134333.14	LDHA	0.18478260869565216	0.22549019607843138	0.040707587382779215
chr11:18400935	wtdmso	wtcsc	22	26	68	73	0.908371040723982	0.8674433435761362	chr11	18400935	ENST00000379412.9-0,ENST00000422447.8,flairiso31751-1	ENSG00000134333.14	LDHA	0.24444444444444444	0.26262626262626265	0.018181818181818216
chr11:18400980	wtdmso	wtcsc	45	49	41	49	1.0975609756097562	0.7695034594158818	chr11	18400980	ENST00000379412.9-0,ENST00000422447.8,flairiso31751-1	ENSG00000134333.14	LDHA	0.5232558139534884	0.5	-0.023255813953488413
chr11:18402850	wtdmso	wtcsc	5	9	84	86	0.5687830687830688	0.4090061815920874	chr11	18402850	ENST00000379412.9-0,ENST00000422447.8,flairiso31751-1	ENSG00000134333.14	LDHA	0.056179775280898875	0.09473684210526316	0.038557066824364286
chr11:18402996	wtdmso	wtcsc	6	12	88	106	0.6022727272727273	0.4579431333972732	chr11	18402996	ENST00000379412.9-0,ENST00000422447.8,flairiso31751-1,flairiso31753-1,flairiso31762-1	ENSG00000134333.14	LDHA	0.06382978723404255	0.1016949152542373	0.03786512802019475
chr11:18403737	wtdmso	wtcsc	2	1	96	104	2.1666666666666665	0.6104829216838308	chr11	18403737	ENST00000379412.9-0,ENST00000422447.8,flairiso31751-1,flairiso31752-1,flairiso31753-1	ENSG00000134333.14	LDHA	0.02040816326530612	0.009523809523809525	-0.010884353741496596
chr11:18403758	wtdmso	wtcsc	13	25	94	99	0.5476595744680851	0.1120349345844918	chr11	18403758	ENST00000379412.9-0,ENST00000422447.8,flairiso31751-1,flairiso31752-1,flairiso31753-1,flairiso31762-1	ENSG00000134333.14	LDHA	0.12149532710280374	0.20161290322580644	0.0801175761230027
chr11:18403775	wtdmso	wtcsc	5	16	97	115	0.3704896907216495	0.065506105088168	chr11	18403775	ENST00000379412.9-0,ENST00000422447.8,flairiso31751-1,flairiso31752-1,flairiso31753-1,flairiso31762-1	ENSG00000134333.14	LDHA	0.049019607843137254	0.12213740458015267	0.0731177967370154
chr11:18405466	wtdmso	wtcsc	2	7	106	126	0.3396226415094339	0.192857493571059	chr11	18405466	ENST00000379412.9-0,ENST00000422447.8,flairiso31751-1,flairiso31752-1,flairiso31753-1,flairiso31762-1	ENSG00000134333.14	LDHA	0.018518518518518517	0.05263157894736842	0.0341130604288499
chr11:18405496	wtdmso	wtcsc	12	16	87	106	0.913793103448276	0.8423668822454993	chr11	18405496	ENST00000379412.9-0,ENST00000422447.8,flairiso31751-1,flairiso31752-1,flairiso31753-1,flairiso31762-1	ENSG00000134333.14	LDHA	0.12121212121212122	0.13114754098360656	0.009935419771485349
chr11:18407169	wtdmso	wtcsc	1	9	89	100	0.1248439450686641	0.0238669113099628	chr11	18407169	ENST00000379412.9-0,ENST00000422447.8,flairiso31751-1,flairiso31752-1,flairiso31753-1,flairiso31762-1	ENSG00000134333.14	LDHA	0.011111111111111112	0.08256880733944955	0.07145769622833843
chr11:18407200	wtdmso	wtcsc	5	12	112	123	0.4575892857142857	0.2078592077026585	chr11	18407200	ENST00000379412.9-0,ENST00000422447.8,flairiso31751-1,flairiso31752-1,flairiso31753-1,flairiso31762-1,flairiso31765-1	ENSG00000134333.14	LDHA	0.042735042735042736	0.08888888888888889	0.046153846153846156
chr11:18407206	wtdmso	wtcsc	11	27	115	115	0.4074074074074074	0.0217508429259139	chr11	18407206	ENST00000379412.9-0,ENST00000422447.8,flairiso31751-1,flairiso31752-1,flairiso31753-1,flairiso31758-1,flairiso31762-1,flairiso31765-1	ENSG00000134333.14	LDHA	0.0873015873015873	0.19014084507042253	0.10283925776883523
chr11:18407397	wtdmso	wtcsc	36	54	23	24	0.6956521739130435	0.3652424653340129	chr11	18407397	ENST00000379412.9-0,ENST00000422447.8,flairiso31751-1,flairiso31753-1	ENSG00000134333.14	LDHA	0.6101694915254238	0.6923076923076923	0.08213820078226852
chr11:18407407	wtdmso	wtcsc	1	1	125	138	1.104	1.0	chr11	18407407	ENST00000379412.9-0,ENST00000422447.8,flairiso31751-1,flairiso31752-1,flairiso31753-1,flairiso31758-1,flairiso31762-1,flairiso31765-1	ENSG00000134333.14	LDHA	0.007936507936507936	0.007194244604316547	-0.0007422633321913889
chr11:18407604	wtdmso	wtcsc	15	36	122	103	0.351775956284153	0.0017612518879026	chr11	18407604	ENST00000379412.9-0,ENST00000422447.8,flairiso31751-1,flairiso31752-1,flairiso31753-1,flairiso31758-1,flairiso31762-1,flairiso31765-1	ENSG00000134333.14	LDHA	0.10948905109489052	0.2589928057553957	0.14950375466050517
chr11:18407625	wtdmso	wtcsc	37	60	90	76	0.5207407407407407	0.0149878841482514	chr11	18407625	ENST00000379412.9-0,ENST00000422447.8,flairiso31751-1,flairiso31752-1,flairiso31753-1,flairiso31758-1,flairiso31762-1,flairiso31765-1	ENSG00000134333.14	LDHA	0.29133858267716534	0.4411764705882353	0.14983788791106994
chr11:18407733	wtdmso	wtcsc	20	26	116	110	0.7294429708222812	0.4188782946312363	chr11	18407733	ENST00000379412.9-0,ENST00000422447.8,flairiso31751-1,flairiso31752-1,flairiso31753-1,flairiso31758-1,flairiso31762-1,flairiso31765-1	ENSG00000134333.14	LDHA	0.14705882352941177	0.19117647058823528	0.04411764705882351
chr11:18407840	wtdmso	wtcsc	15	27	31	27	0.4838709677419355	0.1043502884320986	chr11	18407840	ENST00000379412.9-0,ENST00000422447.8,flairiso31751-1	ENSG00000134333.14	LDHA	0.32608695652173914	0.5	0.17391304347826086
chr11:2377508	wtdmso	wtcsc	8	10	66	56	0.6787878787878788	0.4612049902112876	chr11	2377508	ENST00000263645.9	ENSG00000110651.11	CD81	0.10810810810810811	0.15151515151515152	0.043407043407043405
chr11:2395041	wtdmso	wtcsc	5	9	63	57	0.5026455026455027	0.2697063592910579	chr11	2395041	ENST00000263645.9	ENSG00000110651.11	CD81	0.07352941176470588	0.13636363636363635	0.06283422459893047
chr11:2395443	wtdmso	wtcsc	2	4	77	70	0.4545454545454545	0.4307074558204192	chr11	2395443	ENST00000263645.9	ENSG00000110651.11	CD81	0.02531645569620253	0.05405405405405406	0.028737598357851526
chr11:2395505	wtdmso	wtcsc	4	3	86	81	1.255813953488372	1.0	chr11	2395505	ENST00000263645.9	ENSG00000110651.11	CD81	0.044444444444444446	0.03571428571428571	-0.008730158730158734
chr11:2395872	wtdmso	wtcsc	1	10	86	67	0.077906976744186	0.0031702571500854	chr11	2395872	ENST00000263645.9	ENSG00000110651.11	CD81	0.011494252873563218	0.12987012987012986	0.11837587699656664
chr11:2395895	wtdmso	wtcsc	12	20	69	54	0.4695652173913043	0.0745233019002968	chr11	2395895	ENST00000263645.9	ENSG00000110651.11	CD81	0.14814814814814814	0.2702702702702703	0.12212212212212215
chr11:2395904	wtdmso	wtcsc	12	12	69	48	0.6956521739130435	0.4984512384184012	chr11	2395904	ENST00000263645.9	ENSG00000110651.11	CD81	0.14814814814814814	0.2	0.05185185185185187
chr11:2395923	wtdmso	wtcsc	5	2	89	82	2.303370786516854	0.4490672773148501	chr11	2395923	ENST00000263645.9	ENSG00000110651.11	CD81	0.05319148936170213	0.023809523809523808	-0.02938196555217832
chr11:2396631	wtdmso	wtcsc	15	13	66	54	0.944055944055944	1.0	chr11	2396631	ENST00000263645.9	ENSG00000110651.11	CD81	0.18518518518518517	0.19402985074626866	0.008844665561083487
chr11:2396652	wtdmso	wtcsc	7	20	86	62	0.2523255813953488	0.0028836583283477	chr11	2396652	ENST00000263645.9	ENSG00000110651.11	CD81	0.07526881720430108	0.24390243902439024	0.16863362182008917
chr11:2396849	wtdmso	wtcsc	16	11	76	76	1.4545454545454546	0.4096985511293348	chr11	2396849	ENST00000263645.9	ENSG00000110651.11	CD81	0.17391304347826086	0.12643678160919541	-0.04747626186906545
chr11:2396890	wtdmso	wtcsc	6	14	72	55	0.3273809523809524	0.0312392644969076	chr11	2396890	ENST00000263645.9	ENSG00000110651.11	CD81	0.07692307692307693	0.2028985507246377	0.12597547380156077
chr11:2396919	wtdmso	wtcsc	1	3	91	77	0.282051282051282	0.338964057518309	chr11	2396919	ENST00000263645.9	ENSG00000110651.11	CD81	0.010869565217391304	0.0375	0.026630434782608695
chr11:2397019	wtdmso	wtcsc	22	22	63	55	0.873015873015873	0.7264677693267372	chr11	2397019	ENST00000263645.9	ENSG00000110651.11	CD81	0.25882352941176473	0.2857142857142857	0.02689075630252097
chr11:2397096	wtdmso	wtcsc	10	21	90	68	0.3597883597883597	0.0173003822171568	chr11	2397096	ENST00000263645.9	ENSG00000110651.11	CD81	0.1	0.23595505617977527	0.13595505617977527
chr11:2397183	wtdmso	wtcsc	15	10	90	84	1.4	0.5227955314151805	chr11	2397183	ENST00000263645.9	ENSG00000110651.11	CD81	0.14285714285714285	0.10638297872340426	-0.03647416413373859
chr11:2397358	wtdmso	wtcsc	14	17	60	51	0.7	0.4206551148261707	chr11	2397358	ENST00000263645.9	ENSG00000110651.11	CD81	0.1891891891891892	0.25	0.0608108108108108
chr11:2397382	wtdmso	wtcsc	18	16	64	56	0.984375	1.0	chr11	2397382	ENST00000263645.9	ENSG00000110651.11	CD81	0.21951219512195122	0.2222222222222222	0.0027100271002709897
chr11:319798	wtdmso	wtcsc	3	9	39	73	0.6239316239316239	0.7494860706454604	chr11	319798	ENST00000399808.5,flairiso31367-1	ENSG00000142089.16	IFITM3	0.07142857142857142	0.10975609756097561	0.038327526132404185
chr11:319887	wtdmso	wtcsc	1	3	47	90	0.6382978723404256	1.0	chr11	319887	ENST00000399808.5,flairiso31367-1	ENSG00000142089.16	IFITM3	0.020833333333333332	0.03225806451612903	0.0114247311827957
chr11:319919	wtdmso	wtcsc	14	33	37	63	0.7223587223587223	0.4593927745519435	chr11	319919	ENST00000399808.5,flairiso31367-1	ENSG00000142089.16	IFITM3	0.27450980392156865	0.34375	0.06924019607843135
chr11:319959	wtdmso	wtcsc	1	5	51	96	0.3764705882352941	0.6644198885526571	chr11	319959	ENST00000399808.5,flairiso31367-1	ENSG00000142089.16	IFITM3	0.019230769230769232	0.04950495049504951	0.030274181264280275
chr11:320607	wtdmso	wtcsc	14	27	29	55	0.983397190293742	1.0	chr11	320607	ENST00000399808.5,flairiso31367-1	ENSG00000142089.16	IFITM3	0.32558139534883723	0.32926829268292684	0.0036868973340896116
chr11:32587066	wtdmso	wtcsc	3	10	20	32	0.48	0.3518480421315185	chr11	32587066	ENST00000531120.6	ENSG00000149100.13	EIF3M	0.13043478260869565	0.23809523809523808	0.10766045548654243
chr11:32587079	wtdmso	wtcsc	3	5	24	36	0.9	1.0	chr11	32587079	ENST00000531120.6	ENSG00000149100.13	EIF3M	0.1111111111111111	0.12195121951219512	0.010840108401084014
chr11:32588611	wtdmso	wtcsc	4	11	24	33	0.5	0.3761838293611832	chr11	32588611	ENST00000531120.6	ENSG00000149100.13	EIF3M	0.14285714285714285	0.25	0.10714285714285715
chr11:32588723	wtdmso	wtcsc	2	7	28	37	0.3775510204081632	0.296378808475774	chr11	32588723	ENST00000531120.6	ENSG00000149100.13	EIF3M	0.06666666666666667	0.1590909090909091	0.09242424242424242
chr11:32589565	wtdmso	wtcsc	1	10	30	34	0.1133333333333333	0.0215783892628341	chr11	32589565	ENST00000531120.6	ENSG00000149100.13	EIF3M	0.03225806451612903	0.22727272727272727	0.19501466275659823
chr11:32594957	wtdmso	wtcsc	2	5	29	43	0.593103448275862	0.6982713310640809	chr11	32594957	ENST00000531120.6	ENSG00000149100.13	EIF3M	0.06451612903225806	0.10416666666666667	0.03965053763440861
chr11:32600701	wtdmso	wtcsc	7	11	23	34	0.9407114624505928	1.0	chr11	32600701	ENST00000531120.6	ENSG00000149100.13	EIF3M	0.23333333333333334	0.24444444444444444	0.0111111111111111
chr11:32600772	wtdmso	wtcsc	1	2	34	52	0.7647058823529411	1.0	chr11	32600772	ENST00000531120.6	ENSG00000149100.13	EIF3M	0.02857142857142857	0.037037037037037035	0.008465608465608464
chr11:32601769	wtdmso	wtcsc	2	8	34	45	0.3308823529411764	0.1927064438891395	chr11	32601769	ENST00000531120.6	ENSG00000149100.13	EIF3M	0.05555555555555555	0.1509433962264151	0.09538784067085954
chr11:32602358	wtdmso	wtcsc	6	12	30	42	0.7	0.5980589219721694	chr11	32602358	ENST00000531120.6	ENSG00000149100.13	EIF3M	0.16666666666666666	0.2222222222222222	0.05555555555555555
chr11:32602370	wtdmso	wtcsc	2	7	36	58	0.4603174603174603	0.4794188704286126	chr11	32602370	ENST00000524896.5,ENST00000531120.6	ENSG00000149100.13	EIF3M	0.05263157894736842	0.1076923076923077	0.05506072874493928
chr11:33708935	wtdmso	wtcsc	1	4	40	36	0.225	0.2011738847181885	chr11	33708935	ENST00000642928.1,ENST00000651785.1	ENSG00000085063.16	CD59	0.024390243902439025	0.1	0.07560975609756099
chr11:33708935	wtdmso	wtcsc	1	4	40	36	0.225	0.2011738847181885	chr11	33708935	ENST00000642928.1,ENST00000651785.1	ENSG00000284969.1	AL049629.2	0.024390243902439025	0.1	0.07560975609756099
chr11:33709152	wtdmso	wtcsc	2	6	38	29	0.2543859649122807	0.1356175341679791	chr11	33709152	ENST00000642928.1,ENST00000651785.1	ENSG00000085063.16	CD59	0.05	0.17142857142857143	0.12142857142857143
chr11:33709152	wtdmso	wtcsc	2	6	38	29	0.2543859649122807	0.1356175341679791	chr11	33709152	ENST00000642928.1,ENST00000651785.1	ENSG00000284969.1	AL049629.2	0.05	0.17142857142857143	0.12142857142857143
chr11:33709163	wtdmso	wtcsc	1	1	38	35	0.9210526315789472	1.0	chr11	33709163	ENST00000642928.1,ENST00000651785.1	ENSG00000085063.16	CD59	0.02564102564102564	0.027777777777777776	0.002136752136752136
chr11:33709163	wtdmso	wtcsc	1	1	38	35	0.9210526315789472	1.0	chr11	33709163	ENST00000642928.1,ENST00000651785.1	ENSG00000284969.1	AL049629.2	0.02564102564102564	0.027777777777777776	0.002136752136752136
chr11:33709237	wtdmso	wtcsc	7	10	28	23	0.575	0.4055165313021004	chr11	33709237	ENST00000642928.1,ENST00000651785.1	ENSG00000085063.16	CD59	0.2	0.30303030303030304	0.10303030303030303
chr11:33709237	wtdmso	wtcsc	7	10	28	23	0.575	0.4055165313021004	chr11	33709237	ENST00000642928.1,ENST00000651785.1	ENSG00000284969.1	AL049629.2	0.2	0.30303030303030304	0.10303030303030303
chr11:33709349	wtdmso	wtcsc	15	13	17	17	1.1538461538461535	0.8039063383156616	chr11	33709349	ENST00000642928.1,ENST00000651785.1	ENSG00000085063.16	CD59	0.46875	0.43333333333333335	-0.03541666666666665
chr11:33709349	wtdmso	wtcsc	15	13	17	17	1.1538461538461535	0.8039063383156616	chr11	33709349	ENST00000642928.1,ENST00000651785.1	ENSG00000284969.1	AL049629.2	0.46875	0.43333333333333335	-0.03541666666666665
chr11:33709366	wtdmso	wtcsc	6	7	28	29	0.8877551020408163	1.0	chr11	33709366	ENST00000642928.1,ENST00000651785.1	ENSG00000085063.16	CD59	0.17647058823529413	0.19444444444444445	0.01797385620915032
chr11:33709366	wtdmso	wtcsc	6	7	28	29	0.8877551020408163	1.0	chr11	33709366	ENST00000642928.1,ENST00000651785.1	ENSG00000284969.1	AL049629.2	0.17647058823529413	0.19444444444444445	0.01797385620915032
chr11:33709553	wtdmso	wtcsc	1	1	56	53	0.9464285714285714	1.0	chr11	33709553	ENST00000642928.1,ENST00000651785.1,flairiso31828-1	ENSG00000085063.16	CD59	0.017543859649122806	0.018518518518518517	0.0009746588693957114
chr11:33709553	wtdmso	wtcsc	1	1	56	53	0.9464285714285714	1.0	chr11	33709553	ENST00000642928.1,ENST00000651785.1,flairiso31828-1	ENSG00000284969.1	AL049629.2	0.017543859649122806	0.018518518518518517	0.0009746588693957114
chr11:33709601	wtdmso	wtcsc	10	14	44	40	0.6493506493506493	0.4880187530968729	chr11	33709601	ENST00000642928.1,ENST00000651785.1,flairiso31828-1	ENSG00000085063.16	CD59	0.18518518518518517	0.25925925925925924	0.07407407407407407
chr11:33709601	wtdmso	wtcsc	10	14	44	40	0.6493506493506493	0.4880187530968729	chr11	33709601	ENST00000642928.1,ENST00000651785.1,flairiso31828-1	ENSG00000284969.1	AL049629.2	0.18518518518518517	0.25925925925925924	0.07407407407407407
chr11:33709696	wtdmso	wtcsc	5	3	48	46	1.5972222222222223	0.7170816918913813	chr11	33709696	ENST00000642928.1,ENST00000651785.1,flairiso31828-1	ENSG00000085063.16	CD59	0.09433962264150944	0.061224489795918366	-0.033115132845591075
chr11:33709696	wtdmso	wtcsc	5	3	48	46	1.5972222222222223	0.7170816918913813	chr11	33709696	ENST00000642928.1,ENST00000651785.1,flairiso31828-1	ENSG00000284969.1	AL049629.2	0.09433962264150944	0.061224489795918366	-0.033115132845591075
chr11:33709889	wtdmso	wtcsc	18	13	36	39	1.5	0.3969452807648312	chr11	33709889	ENST00000642928.1,ENST00000651785.1,flairiso31828-1	ENSG00000085063.16	CD59	0.3333333333333333	0.25	-0.08333333333333331
chr11:33709889	wtdmso	wtcsc	18	13	36	39	1.5	0.3969452807648312	chr11	33709889	ENST00000642928.1,ENST00000651785.1,flairiso31828-1	ENSG00000284969.1	AL049629.2	0.3333333333333333	0.25	-0.08333333333333331
chr11:33709895	wtdmso	wtcsc	7	8	45	43	0.8361111111111111	0.7866050457331277	chr11	33709895	ENST00000642928.1,ENST00000651785.1,flairiso31828-1	ENSG00000085063.16	CD59	0.1346153846153846	0.1568627450980392	0.022247360482654605
chr11:33709895	wtdmso	wtcsc	7	8	45	43	0.8361111111111111	0.7866050457331277	chr11	33709895	ENST00000642928.1,ENST00000651785.1,flairiso31828-1	ENSG00000284969.1	AL049629.2	0.1346153846153846	0.1568627450980392	0.022247360482654605
chr11:33709966	wtdmso	wtcsc	12	10	41	41	1.2	0.8116645765717709	chr11	33709966	ENST00000642928.1,ENST00000651785.1,flairiso31828-1	ENSG00000085063.16	CD59	0.22641509433962265	0.19607843137254902	-0.03033666296707363
chr11:33709966	wtdmso	wtcsc	12	10	41	41	1.2	0.8116645765717709	chr11	33709966	ENST00000642928.1,ENST00000651785.1,flairiso31828-1	ENSG00000284969.1	AL049629.2	0.22641509433962265	0.19607843137254902	-0.03033666296707363
chr11:33710163	wtdmso	wtcsc	14	32	83	82	0.4322289156626506	0.0193167605349929	chr11	33710163	ENST00000351554.8-0,ENST00000642928.1,ENST00000651785.1,flairiso31823-1,flairiso31826-1,flairiso31828-1	ENSG00000085063.16	CD59	0.14432989690721648	0.2807017543859649	0.13637185747874842
chr11:33710163	wtdmso	wtcsc	14	32	83	82	0.4322289156626506	0.0193167605349929	chr11	33710163	ENST00000351554.8-0,ENST00000642928.1,ENST00000651785.1,flairiso31823-1,flairiso31826-1,flairiso31828-1	ENSG00000284969.1	AL049629.2	0.14432989690721648	0.2807017543859649	0.13637185747874842
chr11:33710181	wtdmso	wtcsc	1	5	101	104	0.2059405940594059	0.2135909799879723	chr11	33710181	ENST00000351554.8-0,ENST00000642928.1,ENST00000651785.1,flairiso31823-1,flairiso31826-1,flairiso31828-1	ENSG00000085063.16	CD59	0.00980392156862745	0.045871559633027525	0.036067638064400075
chr11:33710181	wtdmso	wtcsc	1	5	101	104	0.2059405940594059	0.2135909799879723	chr11	33710181	ENST00000351554.8-0,ENST00000642928.1,ENST00000651785.1,flairiso31823-1,flairiso31826-1,flairiso31828-1	ENSG00000284969.1	AL049629.2	0.00980392156862745	0.045871559633027525	0.036067638064400075
chr11:33710199	wtdmso	wtcsc	13	24	55	53	0.521969696969697	0.1267879343639202	chr11	33710199	ENST00000642928.1,ENST00000651785.1,flairiso31823-1,flairiso31826-1,flairiso31828-1	ENSG00000085063.16	CD59	0.19117647058823528	0.3116883116883117	0.1205118411000764
chr11:33710199	wtdmso	wtcsc	13	24	55	53	0.521969696969697	0.1267879343639202	chr11	33710199	ENST00000642928.1,ENST00000651785.1,flairiso31823-1,flairiso31826-1,flairiso31828-1	ENSG00000284969.1	AL049629.2	0.19117647058823528	0.3116883116883117	0.1205118411000764
chr11:33710218	wtdmso	wtcsc	29	40	68	70	0.7463235294117647	0.3761056629221666	chr11	33710218	ENST00000351554.8-0,ENST00000642928.1,ENST00000651785.1,flairiso31823-1,flairiso31826-1,flairiso31828-1	ENSG00000085063.16	CD59	0.29896907216494845	0.36363636363636365	0.0646672914714152
chr11:33710218	wtdmso	wtcsc	29	40	68	70	0.7463235294117647	0.3761056629221666	chr11	33710218	ENST00000351554.8-0,ENST00000642928.1,ENST00000651785.1,flairiso31823-1,flairiso31826-1,flairiso31828-1	ENSG00000284969.1	AL049629.2	0.29896907216494845	0.36363636363636365	0.0646672914714152
chr11:33710228	wtdmso	wtcsc	2	6	98	111	0.3775510204081632	0.2922016224977228	chr11	33710228	ENST00000351554.8-0,ENST00000642928.1,ENST00000651785.1,flairiso31823-1,flairiso31826-1,flairiso31828-1	ENSG00000085063.16	CD59	0.02	0.05128205128205128	0.031282051282051276
chr11:33710228	wtdmso	wtcsc	2	6	98	111	0.3775510204081632	0.2922016224977228	chr11	33710228	ENST00000351554.8-0,ENST00000642928.1,ENST00000651785.1,flairiso31823-1,flairiso31826-1,flairiso31828-1	ENSG00000284969.1	AL049629.2	0.02	0.05128205128205128	0.031282051282051276
chr11:33710237	wtdmso	wtcsc	17	17	69	81	1.173913043478261	0.706625212503859	chr11	33710237	ENST00000351554.8-0,ENST00000642928.1,ENST00000651785.1,flairiso31823-1,flairiso31826-1,flairiso31828-1	ENSG00000085063.16	CD59	0.19767441860465115	0.17346938775510204	-0.024205030849549114
chr11:33710237	wtdmso	wtcsc	17	17	69	81	1.173913043478261	0.706625212503859	chr11	33710237	ENST00000351554.8-0,ENST00000642928.1,ENST00000651785.1,flairiso31823-1,flairiso31826-1,flairiso31828-1	ENSG00000284969.1	AL049629.2	0.19767441860465115	0.17346938775510204	-0.024205030849549114
chr11:33717428	wtdmso	wtcsc	14	23	62	57	0.5596072931276297	0.1375697925806514	chr11	33717428	ENST00000642928.1,ENST00000651785.1,flairiso31823-1,flairiso31826-1,flairiso31828-1	ENSG00000085063.16	CD59	0.18421052631578946	0.2875	0.10328947368421051
chr11:33717428	wtdmso	wtcsc	14	23	62	57	0.5596072931276297	0.1375697925806514	chr11	33717428	ENST00000642928.1,ENST00000651785.1,flairiso31823-1,flairiso31826-1,flairiso31828-1	ENSG00000284969.1	AL049629.2	0.18421052631578946	0.2875	0.10328947368421051
chr11:33722453	wtdmso	wtcsc	4	11	61	56	0.3338301043219076	0.098004941442903	chr11	33722453	ENST00000642928.1,flairiso31823-1,flairiso31826-1,flairiso31828-1	ENSG00000085063.16	CD59	0.06153846153846154	0.16417910447761194	0.1026406429391504
chr11:33722453	wtdmso	wtcsc	4	11	61	56	0.3338301043219076	0.098004941442903	chr11	33722453	ENST00000642928.1,flairiso31823-1,flairiso31826-1,flairiso31828-1	ENSG00000284969.1	AL049629.2	0.06153846153846154	0.16417910447761194	0.1026406429391504
chr11:35231718	wtdmso	wtcsc	1	1	9	10	1.1111111111111112	1.0	chr11	35231718	ENST00000263398.10,ENST00000428726.8,flairiso31867-2	ENSG00000026508.19	CD44	0.1	0.09090909090909091	-0.009090909090909094
chr11:3827023	wtdmso	wtcsc	2	4	33	51	0.7727272727272727	1.0	chr11	3827023	ENST00000351018.5,ENST00000396978.1-0,flairiso31556-1	ENSG00000177105.10	RHOG	0.05714285714285714	0.07272727272727272	0.015584415584415583
chr11:3827046	wtdmso	wtcsc	6	6	34	52	1.5294117647058822	0.5407973654338177	chr11	3827046	ENST00000351018.5,ENST00000396978.1-0,flairiso31556-1	ENSG00000177105.10	RHOG	0.15	0.10344827586206896	-0.04655172413793103
chr11:3827050	wtdmso	wtcsc	9	25	35	36	0.3702857142857143	0.0346382081867388	chr11	3827050	ENST00000351018.5,ENST00000396978.1-0,flairiso31556-1	ENSG00000177105.10	RHOG	0.20454545454545456	0.4098360655737705	0.20529061102831594
chr11:3827265	wtdmso	wtcsc	4	9	36	44	0.5432098765432098	0.3824671152494655	chr11	3827265	ENST00000351018.5,ENST00000396978.1-0,flairiso31556-1	ENSG00000177105.10	RHOG	0.1	0.16981132075471697	0.06981132075471697
chr11:3827315	wtdmso	wtcsc	7	5	33	56	2.375757575757576	0.2108880513623058	chr11	3827315	ENST00000351018.5,ENST00000396978.1-0,flairiso31556-1	ENSG00000177105.10	RHOG	0.175	0.08196721311475409	-0.0930327868852459
chr11:3827355	wtdmso	wtcsc	11	16	29	47	1.1142241379310345	0.821980999592205	chr11	3827355	ENST00000351018.5,ENST00000396978.1-0,flairiso31556-1	ENSG00000177105.10	RHOG	0.275	0.25396825396825395	-0.021031746031746068
chr11:3827475	wtdmso	wtcsc	20	42	19	21	0.5263157894736842	0.1464638165187436	chr11	3827475	ENST00000351018.5,ENST00000396978.1-0,flairiso31556-1	ENSG00000177105.10	RHOG	0.5128205128205128	0.6666666666666666	0.15384615384615385
chr11:3827562	wtdmso	wtcsc	4	4	33	54	1.6363636363636365	0.7070936368963279	chr11	3827562	ENST00000351018.5,ENST00000396978.1-0,flairiso31556-1	ENSG00000177105.10	RHOG	0.10810810810810811	0.06896551724137931	-0.039142590866728805
